TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20100109,0.3629142857142856,-45.715,-6.461666666666668,16.930000000000003,0.3109642857142857,1.0498869047619062,2.2047625,0.3441290969265079,87.24854166666665,98.81196062499998,-11.422083333333333,5.176999999999997,0.2002083333333333,0.7606250000000002,1.6122916666666665,-9999,-0.13437045,0.07170928333333336,0.0013844354166666665,0.271105375,219.02083333333331,2.5126041666666667,0.20607825833333335,-20.651246458333336,-2.959275416666667,16.341637604166667,0.17495833333333333,243.37843750000016,4.0324833333333325,0.05764583333333334,87.24854166666665,98.8079375,-11.660625,5.009999999999997,-9999,2.4589583333333334,-0.9429061349941108,0.19372566005122904,14.592596106306633,1.0
20100110,-9999,-9999,-9999,-9999,0.4010697674418605,1.9762539682539688,4.150133333333334,0.9540910118095592,84.50104166666667,98.43762875,0.07395833333333332,2.8389999999999986,0.2,0.7606250000000004,1.6077083333333324,-9999,-0.013924289583333338,0.1734675,0.002893254166666666,0.6733629166666666,229.14583333333331,3.892583333333333,0.187390625,-19.92099999999998,-3.9458812499999976,9.023083333333332,0.37052083333333335,284.1576041666668,6.080947916666667,1.5226666666666668,84.50104166666667,98.44635416666668,0.02687499999999996,3.005999999999999,-9999,3.9662708333333327,0.5695710932847885,0.16227727054421845,14.480155628226148,1.0
20100111,0.1263,-10.726666666666668,-2.6733333333333333,9.37,0.26252499999999995,3.4584428571428583,7.262729999999999,1.0242928227424144,83.62354166666667,98.35276562500002,0.18333333333333335,1.9375,0.2,0.7545833333333335,1.6002083333333332,-9999,-0.0037257933333333312,0.18135562499999994,0.0055359125,0.6934416666666667,245.39583333333331,2.9828125,0.18508041666666664,-19.827062499999997,-4.06657083333333,9.034343750000003,0.7205208333333332,269.4988124999998,6.288543749999999,1.1792708333333333,83.62354166666667,98.35497916666668,0.2716666666666666,1.8899999999999988,-9999,2.986916666666666,0.2958423325494064,0.16211573530867332,14.01899157545428,1.0
20100112,0.1484,0.691,-0.314,10.1,0.2051666666666667,3.5078476190476198,7.36648,0.2298278871571025,94.99729166666664,98.29770104166666,-3.979375,3.0,0.2,0.7468749999999997,1.5999999999999996,-9999,-0.2642490416666666,0.14039479166666666,0.005575754166666668,0.5191204166666666,172.3404255319149,1.0571354166666669,0.4046443750000003,-7.016591874999998,1.2155124999999998,14.236178083333336,0.7307916666666667,262.56322916666664,4.084152083333334,0.2048125,94.99729166666664,98.29816666666665,-3.998125,3.0240000000000014,-9999,1.0415416666666668,-0.15036307530668658,0.16034218124804595,14.153561392162096,1.0
20100113,0.22865,-40.45,-7.01,8.255,0.33016666666666666,3.2608095238095265,6.8477000000000015,0.5437287465285209,89.61020833333335,98.3173522916667,-3.510416666666666,1.0625,0.1995833333333333,0.7422916666666661,1.5975000000000008,-9999,-0.03077561843749999,0.16920899999999994,0.005170864583333333,0.5631602083333335,218.35416666666663,1.8396458333333328,0.1999842291666666,-15.93211375,-2.7221034583333332,11.33867275,0.6793541666666666,279.2054166666665,6.316995833333336,0.3315833333333333,89.61020833333335,98.3150833333333,-3.3320833333333333,1.1339999999999997,-9999,1.871416666666666,-0.2338874040254861,0.1648637795251056,13.99778892127423,1.0
20100114,0.10376666666666667,0.437875,0.16628625000000002,4.0512500000000005,0.08384166666666665,5.838926406926416,12.261745454545453,0.19523253792635475,89.60458333333332,98.478065625,-14.09875,0.0,0.19895833333333326,0.7279166666666664,1.596666666666667,-9999,-0.16907215624999994,0.09433135416666663,0.009956137499999998,0.21699087500000006,144.10416666666666,0.8102291666666664,0.2634048125,3.7983347708333337,1.3156464583333334,3.3592953333333337,1.3380625000000002,276.27839583333326,9.204372916666664,0.01085416666666667,89.60458333333332,98.46237499999997,-13.936458333333333,0.0,-9999,0.8159374999999999,-0.1175916924219713,0.1568499099438844,12.413034018492455,1.0
20100115,0.0017636363636363676,1.376428571428571,1.4542214285714283,8.015384615384615,0.13032727272727276,5.805238095238103,12.190999999999995,0.2073516335378807,88.10395833333332,99.21201916666662,-15.896666666666668,0.0,0.1941666666666667,0.7254166666666664,1.5818749999999993,-9999,-0.05337752916666665,0.095208375,0.010738506249999995,0.15256504166666668,188.02083333333331,1.2214375,0.14858612499999996,1.3223583333333349,1.2254752145833336,2.8354683958333333,1.4512708333333333,274.4611458333335,11.62790833333333,0.014187500000000004,88.10395833333332,99.20924999999998,-16.014999999999993,0.0,-9999,1.193625,0.35314453669839824,0.1283018585882127,12.444913257974852,1.0
20100116,0.06534615384615385,-3.8861538461538463,-0.9570000000000002,19.384615384615387,0.3091818181818183,2.515233766233766,5.28199090909091,0.2535537272330529,91.32,98.96923499999998,-9.740624999999998,0.0,0.196875,0.720208333333333,1.5666666666666669,-9999,-0.007668541666666671,0.23758333333333334,0.004326397916666665,0.325836875,174.41666666666663,2.9061875,0.2452512916666666,-1.4682162500000002,0.06349537499999999,17.917770604166673,0.5763958333333332,244.299125,9.717864583333336,0.08291666666666668,91.32,98.97379166666668,-9.788333333333332,0.0,-9999,2.8937291666666667,-0.3276365489954189,0.13488875307369927,15.78110187364429,1.0
20100117,0.24722857142857144,-0.7882742857142857,0.3841428571428572,22.657142857142855,0.44852777777777786,1.8039565217391311,3.788308695652173,0.3298265662842768,89.11891891891891,99.04555687499996,-8.542708333333334,1.2927000000000002,0.1975,0.7151520833333334,1.5524437499999997,-9999,0.004113587500000003,0.3172652083333334,0.007447408333333333,0.3719033333333333,188.27027027027023,4.239293750000001,0.3131525000000001,-0.2326593750000008,0.6555093125,18.213991687499995,1.008729166666667,246.90862500000003,8.255381250000001,0.2218125,89.9553958333333,99.04279166666664,-8.648958333333331,1.2600000000000005,-9999,4.2041875000000015,0.052658624390711534,0.17147518482875454,15.427382336914489,1.0
20100118,0.5664874999999999,-3.4173124999999995,4.072625,17.2375,0.527258064516129,2.3959129720853847,5.0314172413793115,0.4581703461770448,87.78064516129028,99.13842208333334,-6.316041666666668,11.031900000000006,0.19979166666666667,0.7060979166666667,1.5363062500000002,-9999,-0.017995258541666673,0.4066575,0.012468402083333332,0.4635191666666666,180.1290322580645,5.0232270833333335,0.42465270833333335,-0.2607035416666666,2.2442935416666665,17.788700875,1.7292083333333337,273.06049999999993,6.293152083333335,0.427125,89.60227083333332,99.13683333333334,-6.277916666666666,10.746000000000004,-9999,5.002125,1.3596285643609411,0.2929139000760624,15.109587985073464,1.0
