TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,WTD,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20160614,-1.7963214285714282,80.34480645161287,84.48991666666666,58.46529411764704,0.2018135,-9999,-9999,-9999,6.3422330516044925,51.60097916666667,97.42059374999998,9.62564375,0.16378299999999998,10.572499999999996,-9999,-9999,-9999,-9999,-9999,-0.14055812499999998,59.74546875000001,2.1272514583333333,1.0934541666666666,2.4543364375000003,1.282981458333333,275.5745833333333,2.5354166666666664,-1.033805625,44.21796960416666,65.1308125,59.64806250000001,259.42327083333333,291.0785625000001,-9999,-9999,6.348541666666662,51.60097916666667,97.43343749999998,9.625708333333332,0.163,-0.14055812499999998,2.5354166666666664,65.07967317190479,-1.0316023225718018,59.3726760243994,1.0
20160615,-1.527928571428571,96.91031250000002,62.388525,54.1730303030303,0.2676386250000001,-9999,-9999,-9999,7.761427340488209,55.22697916666667,97.77094583333331,12.557395833333327,0.09020700000000001,11.995687500000004,-9999,-9999,-9999,-9999,-9999,-0.146990625,59.71802083333333,2.0678201250000003,1.2078735416666668,2.3712486875,1.4542497916666666,173.02270833333333,1.871875,-0.8599480833333332,60.22637500000001,52.94203958333333,57.33572916666668,299.14177083333334,304.2130625000001,-9999,-9999,7.769312499999999,55.22697916666667,97.80152083333333,12.557354166666661,0.09,-0.146990625,1.871875,52.646503583414784,-0.822074572434782,56.361387619524,1.0
20160616,-0.906181818181818,69.861375,77.66150000000002,65.05914285714286,0.26693204255319153,-9999,-9999,-9999,6.0487561561247505,65.99741666666667,97.72303541666668,13.35860625,5.0638,13.91077083333333,-9999,-9999,-9999,-9999,-9999,-0.15060291666666673,59.62078124999999,1.8121978958333331,1.2603208333333331,1.90561368125,1.4032789583333336,89.6551063829787,2.6342553191489366,-0.5518862499999999,44.77416874999998,60.27523333333334,64.09841666666667,234.0806458333333,331.4984375,-9999,-9999,6.054770833333336,65.99741666666667,97.76422916666668,13.358604166666666,5.0619999999999985,-0.15060291666666673,2.655,60.42279438375318,-0.5962292965651521,63.770025414582854,1.0
20160617,0.2625333333333333,10.593238095238098,2.83675,66.99857142857142,0.16061354838709674,-9999,-9999,-9999,0.291856967126134,97.76322916666668,97.05675833333332,10.9801125,7.314958000000002,12.239999999999995,-9999,-9999,-9999,-9999,-9999,-0.11550250000000002,59.651302083333356,0.6754845208333333,1.1893375,0.7640423541666667,1.19049375,223.41967741935485,1.8777419354838707,0.5138427083333335,2.5969866666666674,2.596470833333333,64.5307708333333,37.4294375,380.85593749999975,-9999,-9999,0.2920833333333333,97.76322916666668,97.14185416666668,10.980125,7.314999999999999,-0.11550250000000002,1.992270833333334,1.2332927964142668,0.464902965519596,63.80102551969386,1.0
20160618,0.20065384615384615,7.803125000000001,3.427964285714286,67.31175,0.28037645833333336,-9999,-9999,-9999,0.3093981563712284,97.76910416666662,96.66801458333336,11.664833333333334,6.504757999999999,12.281875,-9999,-9999,-9999,-9999,-9999,-0.09741247916666664,59.69937500000002,0.8963829791666668,1.1906604166666666,0.8960396041666666,1.188683333333333,254.40416666666667,3.195208333333334,0.2942785416666667,5.0539958333333335,3.096071041666665,66.546625,46.69216666666666,370.7779375,-9999,-9999,0.3097291666666667,97.76910416666662,96.72833333333332,11.664895833333334,6.504,-0.09741247916666664,3.195208333333334,2.0764182337820647,0.2827796371394821,66.28948759319796,1.0
20160619,-0.4935897435897436,14.555826086956522,14.001051282051284,61.76195652173912,0.32021,-9999,-9999,-9999,2.339557965596224,82.67470833333333,97.29582500000002,11.254802083333333,0.0,11.909583333333336,-9999,-9999,-9999,-9999,-9999,-0.09213666666666666,59.71729166666668,1.5256757500000004,1.165704166666667,1.4133451458333337,1.1244745833333334,279.69000000000005,3.800833333333332,-0.3599683333333333,13.577216666666665,11.75257,61.79366666666666,85.94602083333332,354.8979375000001,-9999,-9999,2.342,82.67470833333333,97.33035416666664,11.254812499999998,0.0,-0.09213666666666666,3.800833333333332,11.536062884999874,-0.4052702056098815,61.69251375184203,1.0
20160620,-1.6307837837837842,75.68735555555554,50.30134090909091,55.678888888888906,0.3911858333333333,-9999,-9999,-9999,5.027764361906053,62.36854166666668,98.05212083333332,10.150739583333333,0.050008,12.0325,-9999,-9999,-9999,-9999,-9999,-0.1020696875,59.74119791666669,2.5145007083333337,1.1341204166666667,2.6111606666666667,1.021986041666667,221.41312500000006,3.8975,-1.3803812708333336,70.57787499999995,46.248875416666664,56.12462500000001,289.80864583333334,316.11624999999987,-9999,-9999,5.032854166666667,62.36854166666668,98.0776875,10.150708333333334,0.05,-0.1020696875,3.8975,46.37368974431195,-1.4023234145660262,56.06605422023163,1.0
20160621,-0.6685172413793103,28.51178787878787,6.549833333333335,51.3875,0.3133293500000001,-9999,-9999,-9999,0.93824460878909,93.12689583333336,98.0106,10.572662499999996,1.7521400000000005,12.019791666666668,-9999,-9999,-9999,-9999,-9999,-0.10510583333333327,59.73494791666665,1.7421541041666655,1.1465520833333331,1.6783679624999994,1.006166875,167.74425000000005,2.2697499999999997,-0.5956084166666668,23.53798541666666,6.6713673604166654,54.26122916666666,112.19310416666666,353.0061249999998,-9999,-9999,0.9391874999999996,93.12689583333336,98.05343750000002,10.57264583333333,1.754,-0.10510583333333327,2.268354166666666,5.442640454263514,-0.5986159258265868,53.59010479812928,1.0
20160622,-2.3301250000000007,89.97377142857141,101.46857142857141,60.113611111111105,0.2177716875,-9999,-9999,-9999,6.683341421017048,63.74631250000001,98.55870833333334,13.654485416666667,0.342633,14.339791666666667,-9999,-9999,-9999,-9999,-9999,-0.10872750000000002,59.71005208333332,2.6014513541666666,1.2365854166666668,2.7799734999999988,1.2289272916666665,258.33624999999995,2.4979166666666663,-1.3648668125000003,62.49817291666667,74.71768715208331,60.93272916666668,318.0938958333333,322.34656249999995,-9999,-9999,6.69025,63.74631250000001,98.60041666666666,13.654520833333335,0.343,-0.10872750000000002,2.4979166666666663,74.8073715015687,-1.4058464834067872,59.91556669317254,1.0
20160623,-2.28925,58.08148275862068,41.93397142857143,54.06193548387096,0.19456564583333336,-9999,-9999,-9999,4.614303203596315,74.11295833333334,98.83808749999996,13.679577083333335,0.726571,13.901875000000004,-9999,-9999,-9999,-9999,-9999,-0.11696479166666665,59.71083333333332,2.300777291666668,1.2608083333333335,2.3325026458333333,1.3568189583333334,156.54062500000006,1.5089583333333332,-1.0399743125,30.407960416666654,30.93997622916667,57.10425000000001,180.0749583333334,332.37218750000005,-9999,-9999,4.619125,74.11295833333334,98.87133333333328,13.67960416666667,0.727,-0.11696479166666665,1.5089583333333332,30.76020184461558,-1.0424761577721682,55.93389878565643,1.0
