TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_3,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20120503,-0.8755628000000001,49.87901666666666,53.03377777777778,135.72999999999996,0.15547187234042553,173.41606948936172,89.16084468085104,399.10379148936164,3.3700887441860465,80.49576595744679,100.84070212765957,9.214185319148934,0.38,-9999,10.807719148936169,-0.3154199999999997,2.3093165416666666,2.6708476041666667,0.8759780395833331,0.662338725,183.05249404255326,1.0526062765957451,0.36152614583333337,31.46256979166667,41.85058333333335,122.90927083333332,171.5567083333334,317.0458124999999,86.41236874999998,390.95179416666673,2.3575416666666675,80.47787499999998,100.85006249999998,9.230125,0.38,-0.3154760416666664,1.0738333333333332,44.06696220763176,-0.09499890049642884,114.29182206494335,1.0
20120504,2.9121083448275864,24.74936333333333,37.90113333333332,128.92570967741932,0.22731,115.73287553191489,53.591788063829796,241.36472978723413,1.2206205116279067,82.48225531914895,100.16038085106385,12.685814255319144,0.4300000000000001,-9999,10.936191489361704,-0.3146872340425532,0.8291314583333337,3.1443421458333347,0.7497832916666667,0.8886489020833332,251.7980425531915,1.7866705744680855,2.315210041666667,18.581675916666672,35.12125,120.1958125,113.3217708333333,321.8444374999999,51.62956331250001,236.5016566666668,2.7695833333333346,82.41322916666665,100.16704166666666,12.636145833333332,0.4300000000000001,-0.314771875,1.7843958333333327,35.24216971058971,2.035408246856629,121.78935040294823,1.0
20120505,-0.6055060256410256,74.74941850000002,73.4129230769231,152.35802499999997,0.35554824680851066,251.5838899148936,130.00022978723408,540.3862236170211,1.7657998531914896,74.63257446808512,100.49121276595743,8.280851489361702,0.0,-9999,11.090793617021275,-0.31166659574468103,2.536395625,2.4680386875,1.1672844291666666,0.6598316062499999,264.89819574468083,2.591632638297872,-0.06834864583333344,62.89203000000001,66.08414583333332,146.3573125,246.34258333333332,301.09568750000005,126.43885000000004,529.2989916666664,2.8217916666666665,74.74408333333334,100.48133333333332,8.324520833333333,0.0,-0.3117833333333335,2.578416666666667,66.01091735197504,-0.33453273151395546,141.14978320339418,1.0
20120506,-1.3558472777777781,77.0742745945946,69.2614864864865,91.78967567567564,0.2472662914893617,290.15366110638297,159.15924468085112,621.3724465957448,2.6501348936170213,65.64682978723404,101.13538297872343,7.873049574468085,0.0,-9999,11.176976595744684,-0.3080204255319149,2.6929312291666663,2.2618302291666668,1.30532101875,0.6584295708333334,188.35853425531914,2.033744531914893,-0.4311062916666666,60.45394083333333,62.48883333333334,96.06558333333332,284.1088125,298.38793750000013,154.96246875000006,608.5961245833333,3.6494166666666663,65.92412499999999,101.129125,7.9229166666666675,0.0,-0.3081370833333334,2.0199583333333333,62.29671599293085,-0.803202363805288,89.75337260126663,1.0
20120507,-0.7782614166666667,16.414073333333327,43.40042857142856,117.89326666666668,0.14425056808510642,63.2270014042553,8.542425744680854,142.44433191489364,1.7297805652173917,71.5163829787234,101.7417659574468,7.795743829787233,0.16,-9999,11.22285744680851,-0.3055206382978724,1.4816281458333336,2.019511770833333,0.5164700187500002,0.5579651875,121.76183404255319,1.1375328510638298,0.5378797083333334,12.683497916666667,42.63397916666667,116.02622916666664,61.90975,311.78025000000014,7.461166875000001,139.64323541666667,3.0164375000000017,71.65379166666669,101.73556249999996,7.846354166666668,0.16,-0.3056108333333333,1.1312916666666668,41.622117061215036,-0.02054243210514141,97.16839604480532,1.0
20120508,0.06917647727272726,23.290569534883733,68.53902222222221,97.02448888888887,0.3069723404255319,208.65253063829783,126.37691276595743,467.82433851063826,5.063035446808511,63.13051063829784,101.43942553191486,13.213478936170215,0.0,-9999,11.239693617021274,-0.302916170212766,2.1556301041666663,2.3611259375,0.8925459791666667,0.4985009479166667,137.83091489361703,2.8341206382978723,0.2055003125,21.425116458333346,66.99039583333334,97.56025,200.24310416666665,312.78356250000024,122.85737291666668,458.24474520833326,6.3879375,63.40699999999998,101.44860416666664,13.154895833333335,0.0,-0.3030275000000001,2.8021666666666665,66.43307032606322,0.13724190024422342,96.43605511714459,1.0
20120509,-0.5120656666666668,17.508861081081086,76.99354054054054,85.26142857142857,0.2960462382978724,196.28837446808512,109.84627446808508,409.38141446808487,5.431699767441861,71.3865744680851,101.09721276595744,16.425534042553192,5.32,-9999,11.146531914893613,-0.30312510638297885,2.4368379166666667,2.3689589166666667,0.8821628791666664,0.51138330625,172.1997446808511,2.881161321276596,-0.0678814583333333,11.863717916666666,67.53966666666669,82.88293749999998,194.44439583333335,333.6967500000002,106.6955395833333,401.02767729166646,5.7640208333333325,71.51537499999998,101.09827083333336,16.301229166666666,5.32,-0.3031766666666668,2.88725,66.7066046887509,-0.1935854272720797,101.21448828614805,1.0
20120510,-3.5699760714285715,-3.3145827777777783,70.1066088235294,102.7949090909091,0.29397167446808514,114.06619787234041,42.308525531914896,248.76992170212776,4.451707234042551,81.55672340425531,101.41227659574469,18.185100000000006,4.06,-9999,11.19068510638298,-0.3063540425531915,3.7721910416666664,2.308140604166666,0.9301831875,0.780728845833333,173.11948936170208,2.9819864468085098,-1.464031145833334,-5.473039166666666,61.30718124999999,102.91022916666672,111.68979166666664,358.3739375000001,40.59553541666666,243.76594208333344,4.275145833333334,81.47391666666667,101.4139375,18.023270833333328,4.06,-0.3063079166666667,2.9497291666666663,58.9878898319104,-1.6006965000785918,149.0230318481694,1.0
20120511,1.6600113953488378,18.16962888888889,69.3465465116279,146.68954545454545,0.41948138297872345,147.10403276595744,76.60068510638297,308.009739787234,3.3409217872340427,79.92978723404255,101.40968085106381,17.169510638297872,1.49,-9999,11.400944680851063,-0.3063540425531915,0.399889604166666,2.173357625,1.1958959374999998,0.9818506958333336,241.03638297872345,3.7249634042553192,1.7734893750000005,16.74032645833334,67.32365625,143.38770833333334,144.0393541666666,369.6062499999999,74.1477125,301.7730689583332,4.059895833333334,79.88224999999998,101.40808333333332,17.02729166666667,1.49,-0.306268125,3.7136875,65.11671621859205,1.643531771904496,148.82206800525853,1.0
20120512,0.06934393478260842,75.0674510638298,105.19557446808511,169.36360869565218,0.7764841063829786,251.4184201276596,159.01039787234043,560.8236823404255,2.8224340425531915,71.37870212765955,102.37231914893616,9.441133191489362,0.0,-9999,11.703921276595748,-0.3013544680851064,1.3526285208333333,1.4750704583333332,1.7593749958333331,0.9634732187500002,286.828170212766,6.4891338297872325,0.12245460416666636,73.6000375,104.12341666666669,166.3966875,248.0034791666666,292.55831249999983,154.73795208333334,549.3122918749998,3.4008541666666674,71.46683333333333,102.36143749999997,9.457270833333334,0.0,-0.30130875,6.446604166666666,103.83313560587305,0.11540305921844166,168.00302604477258,1.0
