TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20140111,-9999,-9999,-9999,-9999,-9999,0.5559722916666667,0.522569375,144.89860416666667,155.50854166666667,-10.5763375,0.04592526537395053,69.58239583333334,102.57431250000002,-42.18920833333333,0.0,-14.666416666666665,-12.230874999999996,-10.818583333333335,-9.972589583333333,-9.810764583333334,-9.201180625000003,-8.267291458333329,-9999,7.988854686592847e-08,0.00153635625,5.546628348867532e-11,127.9636875,0.8410152083333332,-9999,6.1613937499999984,-9999,-9999,0.5559791666666666,0.522569375,144.89860416666667,155.50854166666667,-10.5763375,0.04449999999999999,69.58239583333334,102.57431250000002,-42.18920833333333,0.0,0.8410416666666665,-0.3310744416931712,0.06363151303917161,4.009190868251622,3.0
20140112,-9999,-9999,-9999,-9999,-9999,0.6499999375000001,0.6008335416666667,136.94416666666663,151.41541666666666,-14.422145833333332,0.038408758374302215,67.66229166666668,102.63888372093021,-44.407375,0.0,-15.727395833333333,-13.204416666666667,-11.372895833333333,-10.335291666666668,-10.08948125,-9.335417083333336,-8.310347291666664,-9999,1.6324882380089687e-18,0.0017777958333333333,2.864750796106134e-25,131.66835416666672,0.7275181250000001,-9999,5.43467708333333,-9999,-9999,0.65,0.6008335416666667,136.94416666666663,151.41541666666666,-14.422145833333332,0.037041666666666674,67.66229166666668,102.62358333333331,-44.407375,0.0,0.7274791666666665,-0.3549227306860669,0.07634370275997436,4.0525605702296605,3.0
20140113,-9999,7.4019,-9999,-9999,0.1123861612903226,0.6288195,0.5902085416666666,167.87879166666667,172.17000000000004,-4.252149374999999,0.05850541309169537,71.99377083333333,102.82772916666666,-39.170708333333344,0.0,-16.716812500000003,-14.059479166666666,-11.9953125,-10.803333333333335,-10.487,-9.56791625,-8.381805833333333,-9999,0.0003541146563667188,0.0017262958333333332,5.769997408915302e-06,154.445625,1.3490566666666666,-9999,2.3695222916666707,-9999,-9999,0.6288124999999999,0.5902085416666666,167.87879166666667,172.17000000000004,-4.252149374999999,0.05695833333333336,71.99377083333333,102.82772916666666,-39.170708333333344,0.0,1.3490208333333331,-0.2725210645925928,0.04286699873182726,3.7235946502526818,3.0
20140114,-9999,-9999,-9999,-9999,0.08293526923076923,0.6589585416666667,0.617430625,182.26525,186.72479166666668,-4.417786041666667,0.08344632066754787,76.25456249999998,103.082375,-33.88393750000001,0.0,-16.831708333333335,-14.143958333333332,-12.311729166666666,-11.141187500000004,-10.832770833333335,-9.84201375,-8.487430624999998,-9999,0.0059699812500000025,0.0017683083333333328,0.0001869405625,161.7203846153846,0.6920757692307693,-9999,1.6617999999999995,-9999,-9999,0.6589791666666667,0.617430625,182.26525,186.72479166666668,-4.417786041666667,0.0817291666666667,76.25456249999998,103.082375,-33.88393750000001,0.0,1.2183541666666666,-0.20429062912411391,0.012116580961529731,3.736058679496496,3.0
20140115,-9999,1.66182125,-9999,-9999,0.13170222916666668,0.592430625,0.5313889583333333,186.69108333333332,191.321875,-4.569376458333333,0.08992022252765862,77.25470833333331,103.11125000000004,-32.673791666666666,0.0,-16.493458333333336,-13.872750000000002,-12.32797916666666,-11.272145833333333,-11.017166666666668,-10.062226458333333,-8.6159725,-9999,0.011684,0.0015882958333333335,0.0005031702083333334,168.39916666666667,1.7464135416666668,-9999,1.6618035416666668,-9999,-9999,0.5924375000000001,0.5313889583333333,186.69108333333332,191.321875,-4.569376458333333,0.08824999999999998,77.25470833333331,103.11125000000004,-32.673791666666666,0.0,1.7464166666666665,-0.17603171037492285,0.0005979292661000106,3.824766372630769,3.0
20140116,-9999,-9999,-9999,-9999,0.07281740540540542,0.7658333333333335,0.7192362500000001,166.18614583333334,177.85291666666672,-11.62038395833333,0.07614038170332074,74.72041666666667,103.3095,-35.60891666666667,0.0,-16.260583333333347,-13.740687500000005,-12.296687500000004,-11.316749999999995,-11.100270833333335,-10.203539583333336,-8.74263875,-9999,0.0066422485399619076,0.0020105979166666673,0.00030458566146202937,208.9470175,1.1820787499999998,-9999,1.962741666666666,-9999,-9999,0.7658333333333335,0.7192362500000001,166.18614583333334,177.85291666666672,-11.62038395833333,0.07456249999999999,74.72041666666667,103.3095,-35.60891666666667,0.0,1.1820625,-0.1892104080967756,0.017852038252450013,3.4170948888170742,3.0
20140117,-9999,-9999,-9999,-9999,-9999,0.9822916666666668,1.2090279166666666,128.51285416666664,148.48895833333333,-20.202833333333334,0.0365329236557425,66.93660416666665,103.25436363636366,-45.09533333333335,0.0,-16.563875000000003,-14.136041666666667,-12.436208333333335,-11.410729166666668,-11.176729166666668,-10.298262499999998,-8.853749791666663,-9999,inf,0.00248755,inf,123.97783333333332,1.1072175000000002,-9999,2.2995999999999985,-9999,-9999,0.9822916666666665,1.2090279166666666,128.51285416666664,148.48895833333333,-20.202833333333334,0.035291666666666666,66.93660416666665,103.2630625,-45.09533333333335,0.0,1.1073125,-0.2820066000308367,0.06631005647062417,3.259975419319007,3.0
20140118,-9999,-9999,-9999,-9999,-9999,1.1865979166666667,1.4345129166666668,126.44083333333334,144.76,-18.5684375,0.032102375191408565,65.59899999999999,-9999,-46.60724999999999,0.0,-17.733479166666665,-15.128291666666668,-12.91777083333333,-11.706666666666665,-11.390604166666664,-10.41715,-8.948888541666669,-9999,5.930040895833341e+197,0.002959297916666667,inf,126.04041583333333,0.784001875,-9999,2.2995999999999985,-9999,-9999,1.186604166666667,1.4345129166666668,126.44083333333334,144.76,-18.5684375,0.030791666666666676,65.59899999999999,103.21727083333336,-46.60724999999999,0.0,0.7840208333333333,-0.33989891361669633,0.06624217157227921,3.351974800220899,3.0
20140119,-9999,-9999,-9999,-9999,-9999,1.2808325,1.5423610416666669,123.59054166666664,142.07666666666668,-18.74739583333334,0.028378388799059687,64.37795833333332,-9999,-48.02893750000001,0.0,-18.9885,-16.310666666666666,-13.614937499999998,-12.184124999999995,-11.767291666666665,-10.629029166666667,-9.050763958333333,-9999,3.827604182953574e+39,0.0031430583333333325,2.231608333333465e+62,142.6397234042553,1.1219068085106385,-9999,2.2995999999999985,-9999,-9999,1.2808125,1.5423610416666669,123.59054166666664,142.07666666666668,-18.74739583333334,0.02725000000000001,64.37795833333332,102.82264583333334,-48.02893750000001,0.0,1.1225416666666668,-0.4214202208946957,0.0734384424789881,3.6688794807294203,3.0
20140120,-9999,-9999,-9999,-9999,-9999,1.5554151458333336,1.8472908333333335,120.31529166666668,139.17666666666665,-19.15275,0.02566675888158109,63.42233333333333,-9999,-49.14781250000002,0.0,-20.149708333333336,-17.481895833333336,-14.357833333333335,-12.731000000000005,-12.222583333333338,-10.916389583333334,-9.175902916666667,-9999,1.7336494338605157e+24,0.0037507416666666673,2.436250158078712e+38,114.874,1.2633351176470589,-9999,1.8743999999999996,-9999,-9999,1.555395833333333,1.8472908333333335,120.31529166666668,139.17666666666665,-19.15275,0.0246875,63.42233333333333,102.92725000000002,-49.14781250000002,0.0,1.5260833333333337,-0.4851189820770579,0.08000991164136831,3.7794914127726114,3.0
20140121,-9999,-9999,-9999,-9999,-9999,1.9748610416666663,2.1588210416666667,121.56739583333331,139.83625000000004,-18.452395833333327,0.02481502549958761,63.03639583333333,-9999,-49.52577272727274,0.0,-20.878062500000006,-18.398583333333324,-15.0254375,-13.268812499999996,-12.692041666666665,-11.244927083333335,-9.32701375,-9999,304174693750000.0,0.00463171875,6.585901123331249e+22,144.37,0.26522100000000004,-9999,1.6617999999999995,-9999,-9999,1.9748541666666668,2.1588210416666667,121.56739583333331,139.83625000000004,-18.452395833333327,0.026145833333333344,63.03639583333333,102.67770833333336,-48.83110416666667,0.0,2.256708333333333,-0.4501159387886419,0.07512529087806101,4.125872443890324,3.0
20140122,-9999,-9999,-9999,-9999,-9999,1.969652770833333,1.7515993749999998,145.2138958333333,153.39791666666662,-7.9658264583333365,0.03557869497920526,66.47172916666666,101.83611111111112,-45.68272916666666,0.0,-21.048916666666667,-18.668854166666666,-15.44341666666667,-13.686604166666664,-13.098333333333333,-11.577431249999998,-9.500208541666664,-9999,inf,0.004595510416666668,inf,135.02,0.25479,-9999,4.034577083333335,-9999,-9999,1.9696458333333335,1.7515993749999998,145.2138958333333,153.39791666666662,-7.9658264583333365,0.03433333333333334,66.47172916666666,102.04918750000002,-45.68272916666666,0.0,2.477833333333334,-0.27607132765058146,0.06342602900755301,4.4375773115312,3.0
20140123,-9999,-9999,-9999,-9999,-9999,2.149931875,1.6409720833333337,196.82772916666676,186.34687499999995,10.989554166666665,0.07350754722623032,74.73616666666669,101.23010416666666,-35.83725000000001,0.0,-20.40479166666667,-17.687208333333327,-15.316854166666666,-13.808145833333331,-13.327437500000002,-11.86410208333334,-9.686180833333333,-9999,0.0024231476937499998,0.00494125,7.233457764583334e-05,248.3283333333333,2.0815420588235294,-9999,6.405943750000005,-9999,-9999,2.1499375,1.6409720833333337,196.82772916666676,186.34687499999995,10.989554166666665,0.07179166666666667,74.73616666666669,101.23010416666666,-35.83725000000001,0.0,1.8463749999999997,-0.08281796973679538,0.008311110111528656,4.015692660832039,3.0
20140124,-9999,-9999,-9999,-9999,-9999,2.6948610416666674,2.61138875,159.0813333333334,177.709375,-18.545291041666665,0.07527979224159062,74.99927083333336,100.962125,-35.49895833333334,0.0,-19.588020833333328,-16.627999999999997,-14.860062500000005,-13.644041666666672,-13.314083333333334,-12.03603958333334,-9.871041458333334,-9999,0.003186530833333334,0.0060059208333333326,0.00011806031475000002,205.712717948718,9.743756410256411,-9999,5.136144375,-9999,-9999,2.694854166666667,2.61138875,159.0813333333334,177.709375,-18.545291041666665,0.07358333333333335,74.99927083333336,100.962125,-35.49895833333334,0.0,8.278458333333331,-0.048804669570555535,0.009990483291185744,7.2707954246174005,3.0
20140125,-9999,-9999,-9999,-9999,-9999,3.95868125,3.656733958333333,151.76110416666663,169.93375,-17.869835416666668,0.07409170121312507,74.3871458333333,101.58572916666668,-36.01395833333333,0.0,-19.021500000000007,-16.23125,-14.606604166666653,-13.507437500000005,-13.238208333333342,-12.097016666666674,-10.03006875,-9999,0.0036483571905597174,0.008468354166666666,0.0001572862810475494,216.9621111111111,8.51661951219512,-9999,1.8916649999999997,-9999,-9999,3.9586875,3.656733958333333,151.76110416666663,169.93375,-17.869835416666668,0.07245833333333332,74.3871458333333,101.58572916666668,-36.01395833333333,0.0,7.53358333333333,-0.029654869223806706,0.021409198897748186,6.353549176530815,3.0
20140126,-9999,-9999,-9999,-9999,-9999,3.07319375,2.5499308333333333,163.60539583333332,171.14958333333334,-7.020825062500003,0.0635254735004558,72.79825000000002,101.99133333333336,-38.06420833333332,0.0,-18.749895833333326,-16.166249999999998,-14.526833333333327,-13.451958333333335,-13.182499999999996,-12.11402916666667,-10.15055625,-9999,0.0007557536301833334,0.006709054166666666,2.0204183748818758e-05,154.75229166666662,3.1043050222222224,-9999,-7.71429583333333,-9999,-9999,3.0731874999999995,2.5499308333333333,163.60539583333332,171.14958333333334,-7.020825062500003,0.06187500000000001,72.79825000000002,101.99133333333336,-38.06420833333332,0.0,2.0372500000000007,-0.02237417335858355,0.029547114917199843,4.65575965671421,3.0
20140127,-9999,-9999,-9999,-9999,-9999,4.093541041666667,4.0029152083333335,138.33947916666665,155.70833333333331,-17.279375,0.04570072375251295,69.01474999999999,102.209125,-42.4184375,0.0,-18.568083333333327,-16.210187499999993,-14.528479166666653,-13.452958333333333,-13.171062499999994,-12.131737499999998,-10.24576458333333,-9999,1.2465009394591096e-07,0.008586952083333333,1.9349901169327456e-10,169.10676744186046,7.62677684,-9999,-17.184041666666676,-9999,-9999,4.093541666666667,4.0029152083333335,138.33947916666665,155.70833333333331,-17.279375,0.044291666666666674,69.01474999999999,102.209125,-42.4184375,0.0,7.209624999999999,-0.06276440245000442,0.0485561547713095,5.3587068238342885,3.0
20140128,-9999,-9999,-9999,-9999,-9999,3.8868764583333335,3.1109027083333336,174.1221458333334,174.29479166666667,0.6029041666666677,0.06121225566583228,72.16787500000002,101.55787499999998,-38.73970833333333,0.0,-18.58697916666668,-16.309645833333338,-14.607895833333336,-13.514124999999984,-13.213875000000002,-12.172358333333335,-10.328818750000002,-9999,0.0005411665866820412,0.00815040625,1.0894737513263864e-05,224.2704210526316,5.458516666666667,-9999,-16.957314583333346,-9999,-9999,3.886895833333334,3.1109027083333336,174.1221458333334,174.29479166666667,0.6029041666666677,0.05958333333333333,72.16787500000002,101.55787499999998,-38.73970833333333,0.0,5.458541666666666,-0.001411793491102746,0.03493684199972517,4.259520085520621,3.0
20140129,-9999,9.871605882352938,-9999,-9999,0.2418483076923077,2.929649729166666,2.3289604166666664,214.30552083333336,202.5389583333333,12.366206249999998,0.1049011364731004,79.0746875,100.1258666666667,-30.24760416666668,0.0,-18.433604166666665,-15.96027083333333,-14.536145833333334,-13.523333333333328,-13.254166666666665,-12.23541875,-10.406666666666666,-9999,0.045092622916666665,0.006205356249999999,0.005768293916666667,178.97395348837208,4.4746033333333335,-9999,-0.458634791666667,-9999,-9999,2.929604166666666,2.3289604166666664,214.30552083333336,202.5389583333333,12.366206249999998,0.10327083333333333,79.0746875,100.12587500000002,-30.24760416666668,0.0,4.474645833333333,0.07003170160359651,-0.0008667120400179186,4.521588565644191,3.0
20140130,-9999,3.675750869565219,-9999,-9999,0.1836297906976744,3.2722922916666666,2.7429887500000003,219.63685416666672,217.32666666666668,2.8390686125,0.13562046039952902,82.96733333333336,99.30592708333334,-25.1796875,0.0,-17.7045,-15.448291666666664,-14.313354166666667,-13.424854166666668,-13.213708333333333,-12.276735416666654,-10.488049999999998,-9999,0.1228056875,0.006740645833333335,0.0196221875,264.83893617021266,3.4703948936170215,-9999,2.6174034791666667,-9999,-9999,3.2722916666666664,2.7429887500000003,219.63685416666672,217.32666666666668,2.8390686125,0.13402083333333334,82.96733333333336,99.30595833333332,-25.1796875,0.0,3.4813333333333336,0.1425288621293388,-0.002589771643213128,4.233948571819188,3.0
20140131,-9999,11.015,-9999,-9999,0.19516,3.68423625,3.0537500000000004,193.26491666666664,201.843125,-7.948435416666666,0.11779833769532068,80.65260416666662,99.6482458333333,-28.149645833333334,0.0,-16.664312500000005,-14.843729166666675,-13.96010416666667,-13.208875000000004,-13.057562500000005,-12.248608333333335,-10.558122916666667,-9999,0.06519924374999997,0.007477204166666667,0.008597184166666666,265.03,2.5756,-9999,-1.9019318750000012,-9999,-9999,3.684250000000001,3.0537500000000004,193.26491666666664,201.843125,-7.948435416666666,0.11610416666666665,80.65260416666662,99.64816666666664,-28.149645833333334,0.0,2.6871875000000003,0.09540425865038328,-0.005406343184828139,4.248743773306591,3.0
20140201,-9999,-23.76266,-9999,-9999,0.19473210416666667,7.743331875000003,6.65,176.344875,200.871875,-23.433728541666664,0.15069598947169285,79.8108125,100.3075375,-26.72464583333334,0.0,-16.313312499999995,-14.49916666666667,-13.669833333333335,-12.987020833333327,-12.872708333333328,-12.161458333333336,-10.602987500000003,-9999,0.10233839583333336,0.014463533333333332,0.020180325,142.05754166666662,3.5945750000000007,-9999,-14.273984375,-9999,-9999,7.743312499999999,6.65,176.344875,200.871875,-23.433728541666664,0.14877083333333338,79.8108125,100.3075,-26.72464583333334,0.0,3.5946041666666666,0.13118487828988448,-0.002177628510059873,3.8298393697825515,3.0
20140202,-9999,-44.51982499999999,-9999,-9999,0.37779840909090895,6.613333395833332,5.758122916666667,233.17452083333345,269.07645833333333,-35.04694166666666,0.8725210089979122,73.87016666666666,99.82469375,-8.648222916666667,0.0,-17.0150625,-14.659624999999995,-13.619500000000004,-12.879479166666664,-12.741270833333347,-12.062364583333332,-10.622779166666668,-9999,0.8464891666666668,0.012217304166666668,0.3618127291666667,160.79210416666672,6.042508541666668,-9999,-40.739110416666655,-9999,-9999,6.613333333333332,5.758122916666667,233.17452083333345,269.07645833333333,-35.04694166666666,0.8702708333333332,73.87016666666666,99.8246875,-8.648229166666665,0.0,6.0424791666666655,0.3638465057274649,0.03585085814027323,5.8613027277277325,3.0
20140203,-9999,-14.012309999999998,-9999,-9999,0.2582128888888889,5.3129172916666665,4.5188875,193.2688958333333,212.30041666666665,-18.237616666666668,0.1884906901447578,77.51295833333333,101.84670833333332,-24.85097916666667,0.0,-15.67889583333333,-14.131645833333332,-13.409416666666667,-12.7495,-12.63441666666666,-11.98451250000001,-10.629793749999996,-9999,0.13215095833333332,0.0101533,0.024465477083333336,259.02194791666665,5.305922916666668,-9999,-9.359930833333333,-9999,-9999,5.312916666666666,4.5188875,193.2688958333333,212.30041666666665,-18.237616666666668,0.18629166666666666,77.51295833333333,101.84670833333332,-24.85097916666667,0.0,5.305916666666667,0.14917917949573167,0.002572941572301218,4.6879861616655285,3.0
20140204,-9999,-30.48419736842105,-9999,-9999,0.15671487804878054,9.605418125,7.515414583333333,173.62052083333333,199.29125,-23.58047291666668,0.18693636762648397,79.57531250000002,102.91858333333334,-24.694395833333346,0.0,-14.914312500000007,-13.638374999999995,-13.076645833333332,-12.51627083333333,-12.450520833333336,-11.88528125,-10.626802083333331,-9999,0.1453100833333333,0.01695562083333333,0.030573049999999994,184.11939791666668,2.611375624999999,-9999,-14.178956666666672,-9999,-9999,9.6054375,7.515414583333333,173.62052083333333,199.29125,-23.58047291666668,0.18485416666666676,79.57531250000002,102.91858333333334,-24.694395833333346,0.0,2.611375,0.18223611741261872,0.0018570590796862282,3.794977131342737,3.0
20140205,-9999,7.7342546666666685,-9999,-9999,0.12488221739130435,6.5200708333333335,5.369792291666667,221.8375,220.5795833333333,2.407897916666666,0.15212720761282375,83.68095833333334,101.87362500000002,-23.48025000000001,0.0,-14.874770833333333,-13.469729166666662,-12.876541666666675,-12.334124999999998,-12.283020833333335,-11.769512500000005,-10.61152500000001,-9999,0.16181520833333335,0.011920454166666669,0.03209970833333334,227.77625,1.731027083333334,-9999,-1.4161870833333332,-9999,-9999,6.520083333333332,5.369792291666667,221.8375,220.5795833333333,2.407897916666666,0.15054166666666666,83.68095833333334,101.87362500000002,-23.48025000000001,0.0,1.730979166666667,0.16392469748393548,0.011764480277339272,3.477789999445843,3.0
20140206,-9999,9.413126153846154,-9999,-9999,0.14438195555555555,7.525138958333334,6.701945208333334,184.70091666666667,189.9045833333333,-4.380355625000001,0.12415603899550715,72.40681249999999,103.735875,-31.405812499999996,0.0,-14.85422916666667,-13.442687499999998,-12.774729166666667,-12.217479166666665,-12.156875,-11.664658333333335,-10.58896041666666,-9999,0.022596960416666676,0.0133923125,0.002320569999999999,244.25453187499988,2.2018441666666666,-9999,1.0836182083333334,-9999,-9999,7.525145833333334,6.701945208333334,184.70091666666667,189.9045833333333,-4.380355625000001,0.12197916666666665,72.40681249999999,103.735875,-31.405812499999996,0.0,2.201833333333334,0.14759061168298848,-0.002143889513767646,3.034138255320288,3.0
20140207,-9999,-12.387059090909093,-9999,-9999,0.1581601136363636,10.355209583333332,8.410000625,221.4491875,224.12020833333335,-0.7259291666666671,0.19782081834157586,79.46270833333334,104.05541666666666,-22.609000000000005,0.0,-14.804687499999998,-13.31347916666666,-12.6685,-12.113875000000005,-12.053958333333336,-11.577085416666668,-10.560135416666666,-9999,0.22054135416666665,0.017519414583333334,0.06659717083333334,186.1239833333333,1.8044777083333332,-9999,-10.854123958333332,-9999,-9999,10.355208333333335,8.410000625,221.4491875,224.12020833333335,-0.7259291666666671,0.19583333333333328,79.46270833333334,104.05541666666666,-22.609,0.0,1.8045208333333331,0.2308751469875347,0.006152540720210114,3.366718142148758,3.0
