TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,TS_1,TS_3,TS_4,TS_5,G,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20121202,-9999,-9999,-9999,-9999,-9999,35.64875,6.653681250000001,272.38047916666665,301.3645833333333,0.01498333333333605,-9999,90.94883333333333,94.40545625,-2.550625,0.0,-9999,-9999,-9999,-9999,-4.383000000000001,-0.06939583333333336,0.10554725,0.9160367499999998,0.7559897916666666,0.24881589604166665,-9999,-9999,0.8104855624999998,1.626376666666666,6.229612499999999,2.3987881250000003,35.64875,6.653681250000001,272.38047916666665,301.3645833333333,0.01498333333333605,0.4821875000000001,90.94883333333333,94.40545833333331,-2.550625,0.782,-4.383000000000001,-0.06939583333333336,1.1830208333333332,3.92445780010956,-0.030269072490644783,6.566707485522532,1.0
20121203,-9999,-9999,-9999,-9999,-9999,56.14770833333333,12.198268750000002,290.68410416666666,310.0216666666667,24.61067291666667,-9999,85.3132708333333,94.59090833333332,-0.8595833333333331,0.0,-9999,-9999,-9999,-9999,-4.528454166666667,-0.06622916666666663,0.4591616791666666,1.1014216458333337,0.8411354791666668,0.33166588729166663,-9999,-9999,0.6422633541666666,-12.8456125,8.670833333333333,0.1664677708333334,56.14770833333333,12.198268750000002,290.68410416666666,310.0216666666667,24.61067291666667,0.8663749999999998,85.3132708333333,94.59091666666666,-0.8595833333333331,1.4030000000000005,-4.528454166666667,-0.06622916666666663,1.719666666666667,6.635152108319905,-0.0861703080195979,6.082337752506528,1.0
20121204,-9999,-9999,-9999,-9999,-9999,23.48833333333333,2.4993610416666665,308.25554166666666,319.8002083333334,9.445539020833337,-9999,92.21452083333332,93.48578965517241,1.6975000000000005,0.0,-9999,-9999,-9999,-9999,-4.541264583333334,-0.058479166666666686,1.0058789583333332,1.379804375,0.5139266666666666,0.5086038335416666,-9999,-9999,0.3739260416666667,-20.259137875000004,6.828624375000004,2.0694177083333334,23.48833333333333,2.4993610416666665,308.25554166666666,319.8002083333334,9.445539020833337,0.5861875,92.21452083333332,93.42191666666668,1.6975000000000005,4.037,-4.541264583333334,-0.058479166666666686,1.9740000000000004,4.227854126795951,0.10429365981963773,5.6246448776787,1.0
20121205,6.5345,100.44,-9999,-9999,0.49270600000000003,20.909583333333334,5.283493749999999,284.031875,311.356875,-11.695597916666667,0.6228543066250001,92.93418750000002,93.54765957446808,-0.16874999999999996,0.0,-9999,-9999,-9999,-9999,-3.8198916666666665,-0.05802083333333333,0.5922675000000001,1.3036144791666666,0.5452764583333333,0.3695350256250001,74.07157500000002,4.254486666666666,0.7113439437500001,-17.265333333333334,7.598235416666667,1.6768437499999995,20.909583333333334,5.283493749999999,284.031875,311.356875,-11.695597916666667,0.428625,92.93418750000002,93.5426875,-0.16874999999999996,1.765,-3.8198916666666665,-0.05802083333333333,1.5417291666666662,3.2370726379020827,0.2383066449803068,5.6589229793490325,1.0
20121206,0.5852011666666667,-4.640811904761905,5.553002380952381,0.3183684210526304,0.24568953793103446,20.163125000000004,7.021187500000001,274.679125,298.35208333333327,-10.531532020833334,1.0076635529325584,92.2989791666667,94.37253333333332,-2.9189583333333338,0.0,-9999,-9999,-9999,-9999,-3.7683625,-0.06164583333333334,0.4843070833333332,1.142094625,0.5000137499999999,0.2334562141666667,160.26988837209308,2.0446981219512192,0.6577864791666667,-7.345780833333331,4.234176041666665,3.3746320833333345,20.163125000000004,7.021187500000001,274.679125,298.35208333333327,-10.531532020833334,0.3776041666666667,92.2989791666667,94.37258333333334,-2.9189583333333338,2.9239999999999986,-3.7683625,-0.06164583333333334,1.8921458333333327,3.166047527538073,0.2806686344536138,4.010279743784971,1.0
20121207,0.5674098916666667,3.9500538888888888,6.014311785714287,8.874999999999998,0.08216036666666666,37.172916666666666,13.97725833333333,253.2055625,281.71166666666664,-5.307638958333338,1.0475410729333337,91.36547916666665,93.91768055555555,-6.222291666666666,0.0,-9999,-9999,-9999,-9999,-4.641085416666667,-0.057791666666666665,0.06809987500000003,0.9423127916666666,0.6356227083333333,0.13669622645833335,136.72760604166663,0.65315865,0.8742258479166668,-1.2007493750000002,3.1168930208333347,3.5819794791666664,37.172916666666666,13.97725833333333,253.2055625,281.71166666666664,-5.307638958333338,0.3588541666666667,91.36547916666665,93.92935416666668,-6.222291666666666,1.24,-4.641085416666667,-0.057791666666666665,0.6532291666666667,2.194070772343296,0.17013580664823635,6.669660393168372,1.0
20121208,0.7436959090909092,0.1061462500000001,4.932138461538461,9.007937500000002,0.11894052916666667,17.67041666666667,7.310604166666668,285.81110416666667,295.4304166666668,0.7386625000000003,1.1307719770020832,90.30856250000004,94.69551458333332,-4.451041666666666,0.0,-9999,-9999,-9999,-9999,-4.964839583333333,-0.07133333333333333,0.4615810416666668,1.0932756041666665,0.4303494166666668,0.17198348666666666,188.2508451875,1.031333104166667,0.6316964583333334,-2.2771709375,3.5435770833333327,5.1558270833333335,17.67041666666667,7.310604166666668,285.81110416666667,295.4304166666668,0.7386625000000003,0.41925,90.30856250000004,94.6955625,-4.451041666666666,0.5350000000000001,-4.964839583333333,-0.07133333333333333,1.0313958333333333,2.9615273554320214,0.3958143971289405,7.636114071505387,1.0
20121209,0.9992892307692308,-3.832853703703704,10.19049,14.03,0.14733830833333333,60.057083333333324,21.680375,249.3597083333333,282.205,5.535569166666664,1.3019832560145832,87.21808333333333,95.18959375,-5.835208333333331,0.0,-9999,-9999,-9999,-9999,-5.298560416666668,-0.05691666666666668,-0.2863680000000002,0.7880227708333334,0.7055931249999999,0.15866182354166666,124.53260208333336,1.3668338,1.0743925,-3.977983125000001,6.445388958333336,6.117128875,60.057083333333324,21.680375,249.3597083333333,282.205,5.535569166666664,0.5539999999999999,87.21808333333333,95.18958333333332,-5.835208333333331,1.0170000000000001,-5.298560416666668,-0.05691666666666668,1.3668958333333334,5.971871272842697,0.5564746647795833,9.04225157770908,1.0
20121210,0.4740147894736842,-28.134545652173923,8.926590000000003,6.568635,0.42091213043478254,19.354375000000005,9.751041041666667,300.1749375,312.875,-3.089070833333334,1.50984464690625,90.84033333333336,94.15691956521738,-0.05083333333333332,0.0,-9999,-9999,-9999,-9999,-5.331091666666668,-0.06477083333333332,0.49511025,0.8710653125,0.4170922291666668,0.3733377760416667,207.76775,3.6029004166666683,0.3759571875,-27.59627291666668,8.001801666666669,3.2205931250000006,19.354375000000005,9.751041041666667,300.1749375,312.875,-3.089070833333334,0.5647083333333334,90.84033333333336,94.1531875,-0.05083333333333332,5.101,-5.331091666666668,-0.06477083333333332,3.602958333333332,7.987638544600425,0.4012736904924613,5.939326915746925,1.0
20121211,0.4426003076923076,-4.360998095238097,3.448773897435898,6.945142857142856,0.26986583125,25.84625,15.4063125,293.14375,301.2166666666667,2.3637402083333323,1.0038031763541668,92.85170833333332,94.92512083333332,-2.9410416666666666,0.0,-9999,-9999,-9999,-9999,-4.68671875,-0.07022916666666669,0.05563906458333336,0.5134257708333333,0.4766477083333333,0.23170011645833324,216.485875,2.372714208333333,0.4577885833333333,-4.217388541666668,3.1292621250000003,5.319852020833333,25.84625,15.4063125,293.14375,301.2166666666667,2.3637402083333323,0.3508125000000002,92.85170833333332,94.92516666666666,-2.9410416666666666,3.835,-4.68671875,-0.07022916666666669,2.372770833333333,2.9017196170262234,0.3938742550675862,6.314174457679354,1.0
20121212,0.3472344608695652,1.913365555555556,3.9101837368421055,6.4975,0.08788739166666666,76.9220833333333,38.361604166666666,231.0041666666666,272.763125,-3.196733333333329,1.1252767513541666,88.04864583333332,95.32161874999998,-6.744791666666664,0.0,-9999,-9999,-9999,-9999,-4.836016666666668,-0.06341666666666666,-0.3039906875,0.25850841666666674,0.6590145833333333,0.1314523533333333,154.30651666666668,0.9204409583333332,0.5625046374999999,-0.8281372916666668,2.7269439791666668,3.9792267916666666,76.9220833333333,38.361604166666666,231.0041666666666,272.763125,-3.196733333333329,0.5005416666666666,88.04864583333332,95.32172916666669,-6.744791666666664,0.3780000000000001,-4.836016666666668,-0.06341666666666666,0.9204374999999996,1.5843642484302134,0.12935728957541193,7.382518153410718,1.0
20121213,-0.08616611111111104,9.26876894736842,2.7183362800000013,-12.898,0.08183067291666668,66.55291666666666,32.24147229166667,230.12364583333337,263.2077083333334,1.2310354166666635,0.90929011625625,87.78479166666668,94.66719583333332,-9.660000000000002,0.0,-9999,-9999,-9999,-9999,-7.378499999999999,-0.066125,0.148308875,0.08418135416666668,0.606239375,0.11269955979166668,104.9954770833333,0.6634264583333332,-0.06412060416666672,3.329468749999999,2.1682876458333333,2.086909583333333,66.55291666666666,32.24147229166667,230.12364583333337,263.2077083333334,1.2310354166666635,0.4229583333333333,87.78479166666668,94.6671875,-9.660000000000002,0.0,-7.378499999999999,-0.066125,0.6634166666666669,0.6330236670124495,-0.16380649332136207,4.568914800827702,1.0
20121214,0.5536886875,-26.5866504117647,9.82295906060606,5.754321428571428,0.17770701458333338,68.8925,23.25680625,289.01116666666667,317.53416666666664,17.112706250000002,3.515625033689583,69.96885416666665,93.83532499999995,2.8937499999999994,0.0,-9999,-9999,-9999,-9999,-7.069335416666667,-0.06718750000000001,-0.5043862500000001,0.04744437499999998,0.5516458333333334,0.6589673581250001,130.40059583333334,2.059758625,0.5518310000000002,-20.844239875,7.542868104166668,5.900172916666668,68.8925,23.25680625,289.01116666666667,317.53416666666664,17.112706250000002,2.919312499999999,69.96885416666665,93.835375,2.8937499999999994,0.5820000000000001,-7.069335416666667,-0.06718750000000001,2.0598749999999995,7.323369388804548,0.4745514306182887,5.936327929542324,1.0
