,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,G,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
1376,2016-10-08,0.9730043478260868,-12.444662444444448,11.35243697142857,1.9680466666666665,0.2943191276595745,69.09256250000003,11.513208333333337,322.105625,359.39000000000016,19.609875,110.66645833333332,8.808875,0.718990841124064,94.36912499999998,102.08470833333332,9.051020833333332,1.6,12.040104166666666,12.802941666666667,13.370335416666672,13.642858333333336,13.83205833333333,-2.184111904761905,0.082875,2.085048770833333,3.122890895833333,2.8177991354166667,2.9811916208333336,226.67180791666672,2.09363625,1.0378479166666663,-12.36503354166667,9.196099875,3.8349404166666687,69.09256250000003,11.513208333333337,322.105625,359.39000000000016,19.609875,110.66645833333332,8.808875,0.7196666666666669,94.36912499999998,102.08470833333332,9.051020833333332,1.6,-2.059754166666667,0.082875,2.0936041666666667,9.18043241943751,1.0326973471060852,13.341460549444554,1.0,63.961614355194,-60.12667393852733
1377,2016-10-09,-1.8625715151515152,8.5647446875,16.56264475757576,7.5705,0.2611410000000001,72.12439583333334,11.165229166666668,328.1498749999999,357.7960416666667,30.35135416666665,113.63852083333336,9.361791666666669,0.399933298260016,96.68475,102.09722916666664,7.913520833333332,1.6,11.836952083333331,12.55450625,13.172197916666663,13.492052083333332,13.69533125,-1.9207061904761904,0.108375,3.4817921875,2.7924955833333343,2.778024642291667,2.2605187083333336,277.7499529166667,1.6353347680851058,-0.689342916666667,-0.3514618750000011,11.896015229166672,6.016470833333332,72.12439583333334,11.165229166666668,328.1498749999999,357.7960416666667,30.35135416666665,113.63852083333336,9.361791666666669,0.4002708333333333,96.68475,102.09722916666664,7.913520833333332,1.6,-1.8337470833333336,0.108375,1.6071250000000006,11.649699181279118,-0.6919255350429303,15.431072174891954,1.0,60.0948499636708,-54.07837913033747
1378,2016-10-10,-0.6169330000000001,7.443817764705878,3.4260105882352936,1.3629248750000005,0.12020519,43.1170625,5.902020833333334,321.9667708333333,343.205,14.915479166666662,68.96864583333333,4.816729166666666,0.0103851093301766,99.915125,102.19331249999998,5.108479166666667,0.3,11.501066666666668,12.326608333333333,12.98134791666667,13.333504166666666,13.565895833333334,-2.660826190476191,0.1411875,1.557772708333334,2.303241520833333,1.786640543958333,1.5141874791666663,209.37937083333333,0.7987328041666667,0.7454679583333336,-8.445499958333334,2.7705718749999995,4.463937479166666,43.1170625,5.902020833333334,321.9667708333333,343.205,14.915479166666662,68.96864583333333,4.816729166666666,0.0103958333333333,99.915125,102.19331249999998,5.108479166666667,0.3,-2.596014583333333,0.1411875,0.7986666666666665,1.4473380459798173,0.6688395828300981,13.618173781796,1.0,53.946319488215245,-49.48238200904858
1379,2016-10-11,1.230075393939394,-4.806993939393938,2.5013419696969703,4.56021875,0.2879882361111112,14.984020833333336,1.9030208333333327,350.20337500000005,356.17041666666665,7.179666666666666,23.93875,2.313687500000001,0.1127653916237709,98.937625,102.08508333333332,8.299520833333338,3.7000000000000006,11.025860416666667,11.946472916666664,12.734164583333332,13.156631249999998,13.42714791666667,-1.5232357142857142,0.1481666666666666,1.0152510416666665,2.4282770625000003,0.6560076086458334,1.6588790145833332,107.76774166666662,1.6215820416666664,1.4130232916666663,-7.374631250000002,2.4767413541666667,4.798864583333333,14.984020833333336,1.9030208333333327,350.20337500000005,356.17041666666665,7.179666666666666,23.93875,2.313687500000001,0.112875,98.937625,102.08508333333332,8.299520833333338,3.7000000000000006,-1.4914104166666664,0.1481666666666666,1.6216041666666667,2.1606652790398906,1.3249528413631964,13.554586071866678,1.0,45.789351214894715,-40.99048663156138
1380,2016-10-12,-1.1068848717948716,4.856892631578949,13.976246388888883,2.8618169230769226,0.2704145000000001,56.64708333333332,7.823895833333332,333.4395625,354.63020833333337,27.116020833333327,88.91477083333334,6.341062499999998,0.9417966197693884,91.53539583333333,102.285375,7.812041666666667,0.2,10.774943749999998,11.666016666666666,12.477377083333336,12.949175000000006,13.262387500000004,-1.4874547619047618,0.1552083333333333,2.719091827083332,2.1842917499999994,2.0784876604166667,1.4251083437499996,68.46930416666665,1.7484470625000008,-0.5348002083333331,1.828910625000001,10.938030624999998,3.954255,56.64708333333332,7.823895833333332,333.4395625,354.63020833333337,27.116020833333327,88.91477083333334,6.341062499999998,0.9426458333333332,91.53539583333333,102.285375,7.812041666666667,0.2,-1.4708145833333333,0.1552083333333333,1.7485000000000002,10.911102838078072,-0.5790685318865247,9.209866954943836,1.0,41.748196794252614,-37.79394179425262
1381,2016-10-13,-0.6530002439024386,-4.4328875000000005,12.074337209302325,4.888229729729732,0.2860781956521738,48.98739583333333,6.445229166666668,329.01452083333334,353.5995833333334,17.395937500000002,75.99883333333331,5.410895833333335,1.2154677103593452,88.91912499999997,102.31564583333336,7.69875,0.0,10.648891666666668,11.4536125,12.238260416666677,12.744552083333332,13.090877083333332,-1.4398166666666663,0.1502916666666666,2.3695605145833327,1.9930133541666664,2.11687493125,1.5584337,79.97075833333334,2.0779121041666664,-0.3765522916666663,-4.831614583333333,10.994827083333336,5.056816666666668,48.98739583333333,6.445229166666668,329.01452083333334,353.5995833333334,17.395937500000002,75.99883333333331,5.410895833333335,1.2165208333333335,88.91912499999997,102.31564583333336,7.69875,0.0,-1.421152083333333,0.1502916666666666,2.077916666666668,10.947374347628882,-0.3837775825531335,7.490860994811003,1.0,39.789252807714426,-34.73243614104776
1382,2016-10-14,-1.6303391489361705,-8.522847857142857,12.313560238095238,5.146446363636363,0.3751594680851064,86.51116666666668,15.021145833333328,282.05047916666666,346.03979166666664,5.58227083333333,134.29487500000002,10.812249999999995,1.1856863070717691,89.08141666666668,101.81004166666666,6.384979166666664,0.0,10.267281249999998,11.234000000000002,12.042310416666664,12.542058333333332,12.928568749999998,-2.1370190476190483,0.131875,3.3124703229166665,1.7499936458333334,3.278832833333333,1.5472954583333332,86.01084166666668,2.921783749999999,-1.5624445833333336,-9.984633541666666,10.890712291666668,5.188163125,86.51116666666668,15.021145833333328,282.05047916666666,346.03979166666664,5.58227083333333,134.29487500000002,10.812249999999995,1.1867083333333333,89.08141666666668,101.81004166666666,6.384979166666664,0.0,-2.0557416666666675,0.131875,2.921791666666666,11.096601905688438,-1.5864382551960183,8.44521040021068,1.0,34.15495539291035,-28.966792267910353
1383,2016-10-15,-0.2483588888888891,-11.045144444444444,5.5082374666666665,8.278707500000003,0.3550865434782609,45.89424999999998,5.653125000000002,326.54193750000013,350.151875,15.945791666666672,75.26679166666666,4.680833333333333,0.8101102355026092,92.3664375,101.46983333333334,7.571333333333333,1.7000000000000004,9.801462499999998,10.876968749999996,11.79528958333333,12.347725000000002,12.76476458333334,-1.8330707142857137,0.1098333333333333,1.8627273041666657,1.695623333333334,1.8388643229166668,1.6802198083333335,92.37468958333336,2.8524597916666674,-0.1671158333333334,-10.724164583333334,5.268222624999999,7.630024375000005,45.89424999999998,5.653125000000002,326.54193750000013,350.151875,15.945791666666672,75.26679166666666,4.680833333333333,0.8107708333333333,92.3664375,101.46983333333334,7.571333333333333,1.7000000000000004,-1.760053541666666,0.1098333333333333,2.852395833333334,5.3075542365506605,-0.1891684294272376,10.722625313350342,1.0,27.893975445692476,-20.26395107069247
1384,2016-10-16,0.8811113333333332,3.7659136923076937,2.1722031363636365,6.0778875,0.2420722608695652,20.3750625,2.216958333333333,346.1625,352.108125,12.049291666666663,34.0629375,2.5647083333333334,0.0,100.0,102.28114583333333,7.146041666666667,0.0,9.715006250000002,10.614272916666666,11.538593749999997,12.136510416666669,12.58681875,-1.1383278571428572,0.098375,0.6605854666666667,1.5672577708333335,0.8131904230833333,1.6379931812500004,107.7612375,2.1591664583333325,0.9066783333333333,1.0999861249999998,2.1869466250000005,5.7710750000000015,20.3750625,2.216958333333333,346.1625,352.108125,12.049291666666663,34.0629375,2.5647083333333334,0.0,100.0,102.28114583333333,7.146041666666667,0.0,-1.1518493749999998,0.098375,2.1590833333333337,2.0647296099507804,0.8975005523812042,9.293665746482477,1.0,26.80773956542817,-21.03666456542817
1385,2016-10-17,0.772386119047619,3.721467571428571,2.0595422093023257,5.956105000000001,0.2623478636363637,18.97841666666667,2.1902500000000003,347.4212499999999,352.7097916666667,11.32733333333333,31.84910416666667,2.8001041666666664,0.0,100.0,102.34656250000002,7.434208333333333,2.6,9.704866666666664,10.487327083333334,11.354662499999998,11.94207083333333,12.412327083333334,-0.7756121428571431,0.0977708333333332,0.8085950624999999,1.5325120624999995,0.7139463460416667,1.6626646458333338,133.5166956521739,2.866799130434784,0.7239195208333333,2.5602070416666667,2.1664190625,5.848020416666667,18.97841666666667,2.1902500000000003,347.4212499999999,352.7097916666667,11.32733333333333,31.84910416666667,2.8001041666666664,0.0,100.0,102.34656250000002,7.434208333333333,2.6,-0.8363314583333336,0.0977708333333332,2.888708333333333,1.9862818686473391,0.7088475577912016,8.381782066066616,1.0,26.681912435605167,-20.8338920189385
