,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,TS_3,TS_4,TS_5,G,WTD,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
10,2015-01-11,,,,,0.1743687272727272,32.07688800000001,44.25653124999999,304.2984375000001,296.4579166666667,,52.68305273333331,0.0016239733789642,99.96945833333332,100.25345833333336,-2.021618291666667,0.0,84.30208333333333,0.90833625,1.2604191666666666,1.55241875,2.226549583333333,2.8741312499999987,,0.0510208333333333,,,0.1021297604166666,0.2308808541666667,0.3050466666666667,187.44104166666668,1.9723023255813947,,,,,40.10610416666667,44.25653124999999,304.2984375000001,296.4579166666667,,58.070549437499984,0.0016458333333333,99.96945833333332,100.25345833333336,-2.0216666666666665,3.0450000000000013,84.30208333333333,,0.0510208333333333,2.068166666666667,5.277202256354216,0.7018781248065394,19.32750430438516,3.0,9.250109418860118e-06,
11,2015-01-12,,,,,,9.32795105263158,47.09982708333333,283.3742916666667,285.195,,8.386113210526316,0.1496176694286329,97.32225,101.20625000000004,-2.817548458333334,0.0,84.95833333333333,1.0654352083333334,1.4151375000000004,1.7084541666666666,2.3791327083333336,3.0232312500000016,,0.0494236875,,,0.09543428125,0.25790125625,0.2953714583333333,84.73147916666662,2.363270833333333,,,,,45.71795833333334,47.09982708333333,283.3742916666667,285.195,,60.10213129166666,0.1495,97.32225,101.20625000000004,-2.817520833333333,0.6270000000000002,84.95833333333333,,0.0494236875,2.363270833333333,6.406403093556971,0.687711964424143,16.313623940350986,3.0,0.00010951305059679929,
12,2015-01-13,,,,,,11.90530051282051,49.85292499999999,281.00504166666667,290.9977083333334,,14.922572776923074,0.5564293163899412,90.3141875,102.14377083333332,-2.999604034729168,0.0,79.85416666666667,0.978568125,1.327910625,1.6150529166666665,2.2863787499999995,2.9317708333333328,,0.0466841458333333,,,0.0943477833333333,0.2994899166666666,0.2930914583333334,164.37599999999998,1.1336458333333332,,,,,58.96433333333334,49.85292499999999,281.00504166666667,290.9977083333334,,83.92792371458333,0.5560833333333334,90.3141875,102.14377083333332,-2.9996041666666664,0.4290000000000001,79.85416666666667,,0.0466841458333333,1.1336458333333332,10.37579733596012,0.6631055314527451,19.28399435876421,3.0,3.080165426543735e-05,
13,2015-01-14,,,,,,53.1335621875,45.20145416666665,274.57033333333334,285.98020833333334,,94.37006254166666,0.3004765921689829,94.01527083333332,102.13056249999995,-4.018999999999999,0.0,75.77083333333333,1.0120722916666665,1.3636008333333336,1.6542812500000004,2.329236875,2.9787708333333343,,0.0453611458333333,,,0.0855084666666666,0.2988763125,0.2807558333333333,201.075,1.1050208333333331,,,,,57.71458333333334,45.20145416666665,274.57033333333334,285.98020833333334,,94.37006254166666,0.3001666666666667,94.01527083333332,102.13056249999995,-4.019000000000001,0.0,75.77083333333333,,0.0453611458333333,1.1050208333333331,8.109805850336432,0.6694205068744229,18.98673605873584,3.0,5.155290604511333e-05,
14,2015-01-15,,,,,,67.8480129787234,54.91057291666666,267.44025000000016,285.8689583333333,,123.15315270833332,0.0635904396965569,98.8778125,101.54929166666668,-3.307082708333333,0.0,72.78125,1.0364083333333334,1.3908487500000002,1.6846479166666664,2.3615904166666666,3.010452083333333,,0.0447187708333333,,,0.0912189145833333,0.3398355833333333,0.2894341666666666,150.4189375,1.1794375,,,,,71.18904166666667,54.91057291666666,267.44025000000016,285.8689583333333,,123.15315270833332,0.0635416666666666,98.8778125,101.54929166666668,-3.307020833333332,0.309,72.78125,,0.0447187708333333,1.1794375,5.5214702404661935,0.6761300904988246,18.420601627326537,3.0,7.339342622437125e-05,
15,2015-01-16,,,,,,106.7521147916667,85.06897708333338,236.26927083333337,273.2227083333334,,166.66329110416666,0.6084529556300485,86.65285416666664,101.07220833333332,-5.152618125000001,0.0,70.41666666666667,1.1009006249999995,1.457999166666667,1.7564604166666664,2.4343099999999995,3.087302083333334,,0.0440173333333333,,,0.07639948125,0.4566146041666666,0.2669343749999999,141.97570833333333,1.758604166666667,,,,,110.64802083333336,85.06897708333338,236.26927083333337,273.2227083333334,,166.66329110416666,0.6075833333333333,86.65285416666664,101.07220833333332,-5.1526250000000005,0.3930000000000001,70.41666666666667,,0.0440173333333333,1.758604166666667,10.732635133605813,0.6215595402156859,16.09751182929392,3.0,0.00017353504641408687,
16,2015-01-17,,,,,,49.92600431818182,53.56951458333332,274.7961041666667,275.58125,,78.90435463043475,0.1042641974764299,97.33779166666666,99.93398958333334,-6.354527916666669,0.0,74.85416666666667,1.03773125,1.3930485416666667,1.6895874999999994,2.367733125,3.0199395833333336,,0.0459166875,,,0.0676837625,0.3092239166666668,0.2522012499999999,89.32512499999996,2.5239583333333333,,,,,60.09529166666668,53.56951458333332,274.7961041666667,275.58125,,92.35083985416668,0.1040416666666666,97.33779166666666,99.93395833333334,-6.354541666666668,4.752000000000002,74.85416666666667,,0.0459166875,2.5239583333333333,6.227180789056552,0.6718407199601257,17.943667587244263,3.0,7.478079384142068e-05,
17,2015-01-18,,,,,,59.088750243902425,87.41264375000004,220.82908333333333,257.78791666666666,,99.8780891707317,0.1414500835439385,96.11639583333334,100.97502083333332,-9.096276875000004,0.0,78.54166666666667,1.0432166666666662,1.4003452083333332,1.7019333333333335,2.378107499999999,3.033489583333333,,0.0441596875,,,0.04883034375,0.3928091875000001,0.2185785416666667,85.35074999999998,2.1352708333333337,,,,,85.85739583333333,87.41264375000004,220.82908333333333,257.78791666666666,,136.83468033333335,0.1411875,96.11639583333334,100.97502083333332,-9.0963125,0.8970000000000002,78.54166666666667,,0.0441596875,2.1352708333333337,5.138048421433108,0.6411596498521205,14.941299989547016,3.0,8.077793389968353e-05,
18,2015-01-19,,,,,,87.38109,69.25592558139535,281.6314791666667,268.480625,,118.07867322916668,0.2125761871244822,94.51897916666668,100.72427083333334,-7.595209166666666,0.0,76.69791666666667,1.0463275,1.4005220833333332,1.6960395833333335,2.371715833333333,3.0218270833333336,,0.0440520833333333,,,0.05858696875,0.3708840625,0.237001875,181.37458333333336,1.063,,,,,78.30312500000002,61.4787125,281.6314791666667,268.480625,,118.07867322916668,0.2121875,94.51897916666668,100.72427083333334,-7.5952291666666625,0.75,76.69791666666667,,0.0440520833333333,1.063,6.6564465082255,0.6426417729760461,16.609956010400246,3.0,8.435995456273744e-05,
19,2015-01-20,,,,,,87.78847833333332,72.88313541666669,242.89137499999995,265.04375,,146.39061858333338,0.2534488114511812,93.8886875,101.42779166666668,-7.1684454166666685,0.0,87.17708333333331,1.1478099999999996,1.5072416666666666,1.8103812500000005,2.4944097916666665,3.149808333333333,,0.0440313125,,,0.06289455625,0.3970526458333334,0.2422731250000001,196.1692083333334,2.7644375,,,,,90.97587500000002,72.88313541666669,242.89137499999995,265.04375,,146.39061858333338,0.2529791666666666,93.8886875,101.42779166666668,-7.168479166666668,2.736,87.17708333333331,,0.0440313125,2.7644375,6.643651351356669,0.6376485079522973,15.405436893026677,3.0,0.00030538067052974735,
20,2015-01-21,,,,,,99.66007967500002,78.28057,260.5216666666667,266.2966666666667,,148.05623810869568,0.1429514190142804,97.06685416666666,102.43058333333336,-7.892375833333332,0.0,89.46875,1.1070889583333332,1.465684166666667,1.7626208333333335,2.4443408333333334,3.096,,0.0435277708333333,,,0.05832655,0.4147147291666666,0.2333558333333333,153.83645833333333,0.6987708333333331,,,,,97.481375,76.551826875,260.5216666666667,266.2966666666667,,158.0116031875,0.1427708333333333,97.06685416666666,102.43058333333336,-7.892458333333335,0.261,89.46875,,0.0435277708333333,0.6987708333333331,5.440211312621251,0.6398791489689503,16.223328970908813,3.0,0.00018748167019903521,
21,2015-01-22,,,,,,60.73975354166669,52.21380625000001,277.40052083333336,280.47229166666665,,117.1717649166667,0.0119505104841359,99.74864583333334,101.68608333333334,-5.756375708333332,0.0,85.73958333333333,0.9869802083333332,1.3455762500000004,1.6415402083333337,2.323358125,2.971283333333334,,0.0447778125,,,0.0758121520833333,0.3242419166666666,0.2593302083333333,97.14435416666664,1.9398333333333333,,,,,64.31879166666667,52.21380625000001,277.40052083333336,280.47229166666665,,117.1717649166667,0.0119791666666666,99.74864583333334,101.68608333333334,-5.75639583333333,0.612,85.73958333333333,,0.0447778125,1.9398333333333333,4.007865290741108,0.6865576883605046,16.718369128493546,3.0,3.5169177348644655e-05,
22,2015-01-23,,,,,,64.35539999999999,57.79700833333334,271.18774999999994,294.54791666666665,,123.06490837500004,0.4645512836214117,91.385625,100.43399999999998,-1.6784234166666667,0.0,82.40625,1.0054650000000005,1.3703979166666669,1.6743999999999994,2.3648056250000007,3.0193125,,0.0483368124999999,,,0.1052902375,0.3397637500000001,0.3091785416666666,37.04937499999999,5.959791666666668,,,,,67.34795833333332,57.79700833333334,271.18774999999994,294.54791666666665,,123.06490837500004,0.464125,91.385625,100.43399999999998,-1.678416666666667,3.675,82.40625,,0.0483368124999999,5.959791666666668,9.370747684147494,0.6899031198323803,14.930122395483206,3.0,4.670053292304557e-05,
23,2015-01-24,,,,,,117.81831999999996,97.70401458333332,196.2615625,245.6077083333333,,177.75443187045448,0.6160937038977287,87.34033333333332,101.63679166666668,-8.296682416666666,0.0,79.21875,1.230483125,1.594339375,1.9048666666666667,2.5918129166666666,3.25148125,,0.0463576458333333,,,0.0580215645833333,0.4727733333333333,0.2285325,125.93158333333332,1.6036874999999997,,,,,122.33402083333334,97.70401458333332,196.2615625,245.6077083333333,,185.89001046458336,0.6153958333333334,87.34033333333332,101.63679166666668,-8.296666666666665,0.183,79.21875,,0.0463576458333333,1.6036874999999997,8.987984989764383,0.6078218850294865,15.957593014104342,3.0,0.000744516715200061,
24,2015-01-25,,,,,,122.78366638297872,96.24823125,226.86581250000003,255.22333333333327,,189.61513145833328,0.2142908088159822,94.33304166666666,102.57916666666658,-9.848737708333331,0.0,77.22916666666667,1.12883375,1.493002708333333,1.7990791666666668,2.484000833333333,3.1413520833333326,,0.0445069791666666,,,0.04662571875,0.4942900625,0.209626875,159.93674999999996,0.8570625000000001,,,,,124.54508333333332,96.24823125,226.86581250000003,255.22333333333327,,189.61513145833328,0.2138125,94.33304166666666,102.57916666666658,-9.848770833333331,0.0,77.22916666666667,,0.0445069791666666,0.8570625000000001,5.563476280812048,0.6319511541061623,13.392926329746793,3.0,0.0002443458274844732,
25,2015-01-26,,,,,,101.33322608695649,77.42618541666667,250.97087499999995,275.82062499999995,,163.71443900000006,0.3655954198277217,93.97658333333334,102.13956250000004,-4.989722077083333,0.0,74.41666666666667,1.1169904166666669,1.4820633333333335,1.783879166666667,2.4737633333333333,3.1284500000000004,,0.0442083124999999,,,0.0797928083333333,0.4333983958333333,0.2686710416666667,171.81437500000004,0.9023333333333332,,,,,101.23604166666664,77.42618541666667,250.97087499999995,275.82062499999995,,163.71443900000006,0.3654166666666668,93.97658333333334,102.13956250000004,-4.989708333333334,0.135,74.41666666666667,,0.0442083124999999,0.9023333333333332,7.602017595005468,0.644271413930046,15.4076052273649,3.0,0.0002117875046985878,
26,2015-01-27,,,,,,31.79254770833333,26.41555166666666,290.0813750000001,301.09458333333333,,69.29029727083332,0.5322061943277275,91.1331666666667,100.5861041666667,0.1385906874999999,0.0,67.72916666666667,1.0110772916666668,1.3794785416666662,1.6844395833333337,2.383559583333333,3.041689583333333,,0.05360425,,,0.1247469437499999,0.2091870666666667,0.33040125,247.30125,4.395145833333333,,,,,34.50470833333334,26.41555166666666,290.0813750000001,301.09458333333333,,69.29029727083332,0.5319583333333334,91.1331666666667,100.5861041666667,0.1386249999999999,5.207999999999998,67.72916666666667,,0.05360425,4.395145833333333,7.5996296267765295,0.7263972798460329,15.75135786611262,3.0,5.079535028495843e-05,
27,2015-01-28,,,,,,72.89560625,65.73188333333333,253.01008333333343,271.58229166666666,,131.81317393749998,0.173385373753876,94.99552083333334,101.16183333333336,-7.485833958333334,0.0,71.86458333333333,1.0399056250000005,1.4080118750000004,1.7161750000000005,2.412445208333333,3.076029166666668,,0.0634791875,,,0.0589178291666666,0.3625025208333332,0.2383512499999999,206.23541666666668,2.8166875000000013,,,,,76.43222916666667,65.73188333333333,253.01008333333343,271.58229166666666,,131.81317393749998,0.1730208333333333,94.99552083333334,101.16183333333336,-7.485833333333336,1.5989999999999995,71.86458333333333,,0.0634791875,2.8166875000000013,6.159688426103384,0.661501712128648,14.047131554512054,3.0,7.711032676811272e-05,
28,2015-01-29,,,,,,104.04566812500003,90.21342291666669,257.3501041666666,276.6395833333333,,174.55363964583333,0.8824189179913567,79.47210416666667,102.11597916666663,-5.647861249999999,0.0,83.72916666666667,0.9940956249999996,1.361775,1.6679347916666671,2.3660629166666665,3.02641875,,0.0574375625,,,0.0723858833333333,0.4493968749999997,0.2608839583333334,198.30416666666665,2.3854375000000005,,,,,107.80668750000002,90.21342291666669,257.3501041666666,276.6395833333333,,174.55363964583333,0.8810625,79.47210416666667,102.11597916666663,-5.647875000000003,0.4500000000000001,83.72916666666667,,0.0574375625,2.3854375000000005,12.826913011002354,0.6278564302728203,13.696755000033155,3.0,3.927468289153343e-05,
29,2015-01-30,,,,,,108.5184654166667,89.44619583333332,245.7581458333333,272.1539583333335,,164.55146891489358,0.4050583544771997,92.536875,101.91318749999998,-5.3480002916666685,0.0,77.08333333333333,1.0513491666666668,1.4187858333333334,1.72711875,2.428410416666668,3.0897166666666664,,0.05197575,,,0.0759341916666666,0.4597118750000001,0.2644052083333332,181.51312500000003,1.2120624999999998,,,,,113.28445833333332,89.44619583333332,245.7581458333333,272.1539583333335,,181.2760216458333,0.4047916666666668,92.536875,101.91318749999998,-5.348041666666666,0.4529999999999999,77.08333333333333,,0.05197575,1.2120624999999998,8.361224830789045,0.6333109990375408,14.964193892964747,3.0,9.043141823108791e-05,
30,2015-01-31,,,,,,96.2533327083333,80.91283,225.2450208333333,282.0254166666667,,160.02932631250005,0.9627936946895872,81.96724999999998,100.9812291666667,-3.4888468687500005,0.0,73.44791666666667,1.0367762500000002,1.4030964583333334,1.711985416666666,2.4111314583333336,3.0648770833333336,,0.0527256666666666,,,0.0901743520833333,0.4465732291666667,0.2871547916666666,35.45229166666665,5.5897916666666685,,,,,99.11010416666664,80.91283,225.2450208333333,282.0254166666667,,160.02932631250005,0.9620833333333332,81.96724999999998,100.9812291666667,-3.4888125,0.0,73.44791666666667,,0.0527256666666666,5.5897916666666685,13.782879231279829,0.6417295752584263,14.187230974604184,3.0,7.377701689679995e-05,
31,2015-02-01,,,,,,107.8848062553192,98.42400777083334,207.75570833333336,269.58333333333337,,173.4748507021277,1.2057971251802324,73.37204166666669,101.21874999999991,-4.649902770833333,0.0,71.51041666666667,1.0679627083333336,1.43496375,1.7445354166666671,2.443832291666666,3.105764583333334,,0.0507847083333333,,,0.0803008645833333,0.4791975354166666,0.2730635416666666,51.93914583333333,3.852812499999999,,,,,119.68425000000002,98.42400777083334,207.75570833333336,269.58333333333337,,186.73099964583324,1.2041249999999997,73.37204166666669,101.21874999999991,-4.649895833333333,1.3079999999999998,71.51041666666667,,0.0507847083333333,3.852812499999999,15.91599876349251,0.6216703067692839,13.954051111647663,3.0,0.00011327994172596939,
32,2015-02-02,,,,,,105.860255625,90.75470625000004,272.2962708333334,283.6716666666667,,175.92151512500004,0.1736128195833216,96.10935416666666,101.67637499999996,-4.612874791666667,0.0,75.46875,1.009509166666667,1.3747243750000002,1.6800791666666666,2.375715,3.0362479166666674,,0.0502152708333333,,,0.0801840041666666,0.4693051458333333,0.2735652083333333,106.405,3.269520833333333,,,,,109.60972916666668,90.75470625000004,272.2962708333334,283.6716666666667,,175.92151512500004,0.1734166666666666,96.10935416666666,101.67637499999996,-4.612854166666665,0.6780000000000002,75.46875,,0.0502152708333333,3.269520833333333,6.57307590621592,0.6734979778294923,13.0046998621876,3.0,4.962103226114776e-05,
33,2015-02-03,,,,,,148.54946706249996,122.7920375,177.42591666666667,246.0445833333333,,225.54132666041664,0.980400741601792,70.94112500000001,102.1777916666666,-9.059915833333331,0.0,72.92708333333333,1.13181125,1.4989679166666667,1.81640625,2.514169583333333,3.1816270833333333,,0.049458375,,,0.050037175,0.5660056770833334,0.2190997916666666,93.17583333333334,2.9335624999999994,,,,,152.42839583333333,122.7920375,177.42591666666667,246.0445833333333,,225.54132666041664,0.9779375000000002,70.94112500000001,102.1777916666666,-9.059895833333332,0.0,72.92708333333333,,0.049458375,2.9335624999999994,11.742561999128222,0.6245680335425001,11.743634253511756,3.0,0.0002531710349674638,
34,2015-02-04,,,,,,149.07443104166666,120.6616645833334,164.83502083333337,235.67166666666665,,223.35315889583333,0.6041401197628201,78.71641666666666,102.01041666666664,-12.821435625000005,0.0,70.625,1.1107897916666667,1.4737835416666665,1.7898208333333336,2.481142291666666,3.145397916666667,,0.048243125,,,0.0318117125,0.5663456875,0.1740148958333333,66.99104166666667,3.5123958333333323,,,,,152.41335416666666,120.6616645833334,164.83502083333337,235.67166666666665,,223.35315889583333,0.602125,78.71641666666666,102.01041666666664,-12.8215,0.0,70.625,,0.048243125,3.5123958333333323,7.613648860780669,0.6167716754845206,10.279971397356055,3.0,0.00019627140829047568,
35,2015-02-05,,,,,,147.29931729166668,118.08960833333332,175.97120833333335,245.21,,220.4441382708333,0.5935861826591785,81.11831249999997,101.61247916666662,-11.279222916666663,0.0,69.47916666666667,1.1068997916666667,1.4696499999999997,1.7818687499999994,2.4715389583333334,3.1310083333333325,,0.0497326041666666,,,0.0387813583333333,0.5593184791666669,0.1922741666666666,54.26895833333334,3.776020833333333,,,,,150.54408333333333,118.08960833333332,175.97120833333335,245.21,,220.4441382708333,0.5919166666666665,81.11831249999997,101.61247916666662,-11.279229166666664,0.0,69.47916666666667,,0.0497326041666666,3.776020833333333,7.990759356872048,0.6317803905711322,11.793405305115376,3.0,0.00018704157436060596,
36,2015-02-06,,,,,,157.00607217391303,118.83150208333332,190.04147916666668,250.06437500000004,,227.19385366666668,0.7426781653025917,76.66487500000002,101.45622916666666,-10.046078333333332,0.0,68.80208333333333,1.13122625,1.494862291666667,1.8058083333333328,2.496539375,3.155041666666667,,0.0506354166666666,,,0.0442728791666666,0.5710176041666666,0.2070320833333333,65.56083333333332,3.3171041666666667,,,,,153.5025,118.83150208333332,190.04147916666668,250.06437500000004,,227.19385366666668,0.7406041666666666,76.66487500000002,101.45622916666666,-10.046083333333334,0.0,68.80208333333333,,0.0506354166666666,3.3171041666666667,9.15904937043666,0.6312430769836627,12.476750580093384,3.0,0.0002514160167278247,
