,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,TS_2,TS_3,TS_4,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
1576,2016-04-25,,,,,,132.03774375000003,31.54720833333333,249.06783541666667,0.6548800394504574,92.46145833333335,2.4189583333333333,13.4,0.5022352941176472,0.4992941176470588,0.7784117647058822,1.1565882352941177,0.0554479166666666,,0.7237962291666667,1.7445364583333332,1.2404111827083335,,,,,,,132.94639583333336,298.4566875000002,31.54720833333333,249.0678,0.6551458333333332,92.46145833333335,98.56683333333336,2.4189583333333333,13.4,0.0554479166666666,3.9579791666666666,19.184248562399542,-0.067717845796643,13.91748773474689,3.0,3.671791410068445e-24,
1577,2016-04-26,,,,,,21.560747916666656,1.130333333333332,53.56056666666666,0.0152004858812451,99.76041666666669,1.2475416666666663,14.8,0.5354193548387096,0.5750967741935483,0.8135483870967741,1.1916774193548392,0.0505270833333333,,0.6770151812499999,1.0763969812499998,1.158886881458333,,,,,,,22.88489583333333,310.75679166666663,1.130333333333332,53.56036041666666,0.0151875,99.76041666666669,99.10543750000004,1.2475416666666663,14.8,0.0505270833333333,2.1757291666666667,5.458918079436665,0.2068038495236979,11.09415970704702,3.0,1.5411335653349314e-22,
1578,2016-04-27,,,,,,109.34641874999996,46.68108333333333,209.92434791666665,0.6650506349561965,93.71625000000002,7.085020833333334,9.599999999999998,0.8968275862068966,0.6655172413793102,0.8430689655172414,1.2159310344827587,0.0385583333333333,,0.9379936083333336,1.7475393125,1.6247987000000002,,,,,,,110.0691875,319.7556041666666,46.68108333333333,209.92457083333332,0.6655625000000001,93.71625000000002,98.92637499999996,7.085020833333334,9.599999999999998,0.0385583333333333,2.894270833333333,15.620875855806537,-0.0676241181802911,15.064411762173837,3.0,1.2203177027287502e-12,
1579,2016-04-28,,,,,,134.40821041666666,57.40960416666667,255.6810875,0.5960163605463652,94.71145833333334,6.681104166666665,0.0,1.0945833333333337,0.7575833333333333,0.908625,1.26075,0.0471270833333333,,0.9269811666666666,1.880093125,1.6075060677083337,,,,,,,135.19054166666663,293.0600625,57.40960416666667,255.68097291666663,0.5965833333333335,94.71145833333334,99.9790625,6.681104166666665,0.0,0.0471270833333333,2.981375,17.539205445323557,-0.1289557550169559,12.916602366127949,3.0,5.443738003594735e-10,
1580,2016-04-29,,,,,,204.68647291666665,84.09958333333333,380.6645708333335,2.316122158663978,81.07562500000002,7.930729166666667,2.2,1.7547291666666671,0.9518125,1.0063124999999995,1.328583333333334,0.0493416666666666,,0.9874299354166666,2.0291606875,1.716246493125,,,,,,,205.39045833333333,303.95275,84.09958333333333,380.66497083333337,2.318416666666667,81.07562500000002,100.55120833333336,7.930729166666667,2.2,0.0493416666666666,2.029354166666667,42.50661228190918,-0.1898740711801516,11.398701055555938,3.0,1.8035727235987097e-05,
1581,2016-04-30,,,,,,136.5947416666667,57.98718749999998,264.33450208333323,2.1886306575830208,82.36666666666667,7.387291666666665,0.0,2.3712291666666667,1.2930208333333333,1.1593958333333336,1.41525,0.0531854166666666,,0.968087677083333,2.0522825,1.682426508541667,,,,,,,137.24131249999996,290.96677083333344,57.98718749999998,264.33432291666657,2.190708333333334,82.36666666666667,101.01368750000002,7.387291666666665,0.0,0.0531854166666666,1.4147291666666668,29.385274840515024,-0.2009693616515845,9.476537949739312,3.0,0.0016023775388492975,
1582,2016-05-01,,,,,,229.73945625,108.80154166666668,430.4278749999999,4.356587291161706,71.37124999999997,9.484520833333333,0.0,2.878312500000001,1.6854791666666669,1.3648333333333336,1.5178333333333331,0.0568520833333333,,1.07419730625,2.1728668750000004,1.8781775391666669,,,,,,,230.6861458333333,278.3499166666668,108.80154166666668,430.42913958333327,4.361249999999999,71.37124999999997,100.88133333333332,9.484520833333333,0.0,0.0568520833333333,1.2503749999999998,69.27164875083325,-0.2100856537792737,12.12441941798069,3.0,0.015201456268342317,
1583,2016-05-02,,,,,,229.93847500000004,96.42010416666665,428.6850312500002,4.597690936431252,68.631875,8.863416666666666,0.0,3.5202291666666667,2.083791666666668,1.5964374999999995,1.640395833333333,0.0604645833333333,,1.05115205,2.24447125,1.8370419089583323,,,,,,,230.9339375,270.1644583333332,96.42010416666665,428.6832604166668,4.6025625,68.631875,100.63491666666664,8.863416666666666,0.0,0.0604645833333333,2.0347500000000003,73.48430905788739,-0.2485639187248007,12.666057378212724,3.0,0.10353484571324277,
1584,2016-05-03,,,,,,236.80128333333332,109.92383333333332,449.5001854166665,6.007418727586063,62.84125,10.315479166666668,0.0,4.051145833333333,2.5087916666666668,1.8567916666666668,1.7826458333333326,0.0636520833333333,,1.1251057624999998,2.19583875,1.9722170718750007,,,,,,,237.6352916666667,267.15004166666665,109.92383333333332,449.5015291666666,6.013479166666668,62.84125,100.24470833333334,10.315479166666668,0.0,0.0636520833333333,1.8147291666666667,87.74911643098669,-0.2430301749626657,14.224498517861752,3.0,0.31967225736707977,
1585,2016-05-04,,,,,,280.50423958333334,129.82812499999997,530.6475479166667,8.513946173182855,54.41958333333332,12.419916666666667,0.0,4.709791666666667,2.9312291666666668,2.1374375000000003,1.948208333333333,0.0667229166666666,,1.235807335416667,2.0180975625000004,2.17765659375,,,,,,,281.48347916666665,275.17947916666645,129.82812499999997,530.6521999999999,8.522333333333334,54.41958333333332,100.40787499999998,12.419916666666667,0.0,0.0667229166666666,1.2432083333333332,113.8772501077612,-0.2097936205704151,16.74004682954031,3.0,0.9092881102382727,
1586,2016-05-05,,,,,,290.20946458333333,132.98041666666663,542.3313479166665,8.721762893593409,53.21395833333335,14.018354166666668,0.0,5.46210416666667,3.407687500000001,2.4404583333333334,2.1332083333333336,0.0699416666666666,,1.3174156291666663,2.0881585416666675,2.3238734647916672,,,,,,,291.4036875000001,276.9611874999997,132.98041666666663,542.3326104166666,8.730125000000001,53.21395833333335,100.62372916666668,14.018354166666668,0.0,0.0699416666666666,1.3054583333333332,113.5775315530926,-0.2366238270197143,17.745684132116093,3.0,2.204490172844665,
1587,2016-05-06,,,,,,289.33148749999987,129.42350000000002,541.3118166666667,8.416435867720503,55.388125,13.060854166666664,0.0,6.2426875,3.955104166666667,2.7838541666666665,2.3399375000000013,0.0732416666666666,,1.277191539583333,2.1160777916666667,2.249675577916667,,,,,,,290.32120833333335,272.2348124999999,129.42350000000002,541.30991875,8.42479166666667,55.388125,100.48902083333336,13.060854166666664,0.0,0.0732416666666666,1.5789791666666666,117.62812210384293,-0.2507510055928896,17.460972086535573,3.0,4.409389375690974,
