TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,TS_3,TS_4,TS_5,G,WTD,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20161004,-2.4107800000000004,43.48658620689655,116.21351999999999,118.61942857142857,0.5086138794117648,206.57264666666663,34.91808139583333,323.32325,378.15375,103.25212291666666,333.524055625,4.033206804302388,73.11952083333333,100.6006875,13.738586666666665,1.05,0.0,16.453645833333336,16.896104166666664,16.470750000000002,16.614718749999998,16.739054166666662,-1.8165836041666668,-0.031312437499999984,92.71622916666666,3.3376291166666667,2.1524337208333333,2.8034867500000007,0.7253022916666666,268.27874999999995,5.2448958333333335,-1.1851812500000003,24.65190833333332,81.75270833333335,102.09947916666664,196.51970833333328,34.91808139583333,323.32325,378.15375,103.25212291666666,333.524055625,4.0374374999999985,73.11952083333333,100.60068750000003,13.738604166666667,1.05,0.0,-1.8165836041666668,-0.031312437499999984,5.2448958333333335,76.30159372113715,-1.2188676291298848,96.6141285424447,1.0
20161005,-4.967688888888889,58.92594999999999,96.22844444444445,96.5858,0.137994392,167.95258225000006,20.114983333333328,297.7472291666666,361.691875,54.050573125,252.5319583333332,3.3668232074828714,78.27591666666667,101.47570833333336,9.712394166666668,3.9,0.0,15.066270833333334,15.860749999999998,15.577250000000005,15.872531249999994,16.12825208333334,-7.357404791666664,-0.05094456250000001,93.12385416666666,2.6805196458333334,1.6724322479166671,2.346334520833333,0.6229385416666667,139.29356249999998,1.233645833333333,-1.0080979166666673,7.525405208333335,54.89231250000001,87.374125,142.802375,20.114983333333328,297.7472291666666,361.691875,54.050573125,252.5319583333332,3.370416666666667,78.27591666666667,101.47570833333336,9.712354166666666,3.9,0.0,-7.357404791666664,-0.05094456250000001,1.233645833333333,43.15689802092746,-1.0409799357143743,86.57849722802489,1.0
20161006,-3.317484285714285,5.704033333333329,97.58085714285713,88.29163636363639,0.2860442,99.67481610638298,12.893164458333333,345.33406249999985,366.683125,63.13030967708334,180.80531875000003,1.8257585219745165,86.51235416666668,100.764625,10.297965416666663,12.6,0.0,15.04741666666667,16.088999999999995,15.41041666666667,15.671283333333335,15.919583333333335,-4.597994500000001,-0.00010070312500000003,93.7609583333333,2.324622458333334,1.636451625,1.81334754375,0.7485139583333332,171.11229166666666,2.923425531914895,-0.6881590416666663,0.527993750000001,50.11816666666666,83.90224999999997,99.423875,12.893164458333333,345.33406249999985,366.683125,63.13030967708334,180.80531875000003,1.827520833333333,86.51235416666668,100.764625,10.297979166666666,12.6,0.0,-4.597994500000001,-0.00010070312500000003,2.9554375000000017,36.65451341385986,-0.5856914323350538,87.75763316678957,1.0
20161007,-2.6800200000000003,35.105713043478275,89.22079999999998,81.34222222222223,0.2910747454545454,113.59920187500002,17.403898541666663,315.9644791666665,353.76729166666667,58.392335416666654,201.96102791666667,3.3303599506004997,72.88135416666664,101.84514583333332,8.518047916666669,1.9500000000000004,0.0,13.7978125,15.350416666666666,14.488,14.900941666666672,15.19476875,-6.964627083333332,0.002326375,94.20918750000004,2.168172106250001,1.4530964187499995,2.1412372916666667,0.81743875,208.1677083333334,2.6963958333333333,-0.7150720833333333,0.5515268333333294,52.06324999999999,75.95275,117.46683333333335,17.403898541666663,315.9644791666665,353.76729166666667,58.392335416666654,201.96102791666667,3.333520833333333,72.88135416666664,101.84514583333332,8.518104166666667,1.9500000000000004,0.0,-6.964627083333332,0.002326375,2.6963958333333333,48.457146730547755,-0.7306547482242539,77.35484041130998,1.0
20161008,-3.81273625,26.5208125,71.615625,86.94,0.17472502173913046,72.43911909090906,4.71537604166667,336.79241666666667,362.29187499999983,35.32243833333333,126.78817291666664,1.6994590208880964,88.9072291666667,100.78470208333334,9.98753520833333,1.8500000000000003,0.0,13.630312500000002,14.8875,14.149625,14.541630208333338,14.791797916666667,-7.015716666666666,-0.005874997916666664,94.30516666666666,1.9597179133333336,1.5604332500000002,1.7557830625,1.045128958333333,210.55874999999997,1.2673125,-0.3992787500000005,-14.185441666666668,39.593375000000016,76.44152083333334,70.49612499999998,4.71537604166667,336.79241666666667,362.29187499999983,35.32243833333333,126.78817291666664,1.701249999999999,88.9072291666667,100.78470833333336,9.987520833333333,1.8500000000000003,0.0,-7.015716666666666,-0.005874997916666664,1.2673125,27.637344098892427,-0.3707275358692941,86.54088735193476,1.0
20161009,0.018209333333333425,-19.348840000000006,48.429875,93.34253333333332,0.31246325,62.84322702083333,7.295534166666667,346.7944166666668,365.3510416666665,36.99044645833333,115.0203061875,2.328112981732521,83.81572916666669,100.0485895833333,11.32309375,7.499999999999997,0.0,14.031229166666668,14.604854166666666,14.391999999999998,14.699167708333334,14.887779166666665,-3.987227083333333,0.00223959375,94.20935416666669,1.7618550145833336,1.6473408708333337,1.7973628750000004,1.2434172916666666,235.3666666666668,3.2407291666666667,-0.1145108333333334,-18.222871458333334,42.51510416666667,85.35814583333331,66.10960416666667,7.295534166666667,346.7944166666668,365.3510416666665,36.99044645833333,115.0203061875,2.3305625,83.81572916666669,100.0485833333333,11.323125,7.499999999999997,0.0,-3.987227083333333,0.00223959375,3.2407291666666667,32.16592971623937,-0.06530932051468362,90.34048122642378,1.0
20161010,0.3728420000000001,-22.108136363636365,22.89188,67.8926,0.23347858823529416,35.47999416666668,2.2986287499999998,334.84602083333334,344.18604166666665,23.84111958333333,71.2184722291667,1.3160795815871071,86.9673125,101.30833333333338,6.651479375000001,9.25,0.0,12.662229166666664,13.503145833333335,13.473395833333333,13.823991666666664,14.123504166666665,-7.353929166666666,0.018361208333333337,94.68922916666664,0.9945675666666668,1.2559068520833332,1.1952074999999998,0.8983387500000002,188.65312500000005,1.9718958333333332,0.2613410833333334,-27.01190416666667,26.35196666666667,71.61066666666672,39.28352083333333,2.2986287499999998,334.84602083333334,344.18604166666665,23.84111958333333,71.2184722291667,1.3171458333333337,86.9673125,101.30833333333338,6.6515,9.25,0.0,-7.353929166666666,0.018361208333333337,1.9718958333333332,18.903964203182912,0.2461827529464769,73.4347361606816,1.0
20161011,-2.69149125,29.236831818181816,87.98364285714287,75.91917647058824,0.25963828000000005,124.70419674999994,12.912046770833335,323.35412500000007,356.6708333333333,55.91043520833333,184.94443125,2.3068806576275067,83.61214583333334,101.27985416666664,8.828408125000003,7.6,0.0,12.527520833333332,13.157395833333334,12.999645833333336,13.422052083333336,13.699064583333332,-6.015695833333331,0.020993166666666674,94.808625,2.05783553875,1.4465969125000002,1.7686124583333331,0.7722822916666666,193.232125,1.9319166666666667,-0.611244583333333,-1.4666854166666683,45.07452083333334,72.79058333333332,106.78595833333333,12.912046770833335,323.35412500000007,356.6708333333333,55.91043520833333,184.94443125,2.3093958333333338,83.61214583333334,101.27985416666664,8.828437500000003,7.6,0.0,-6.015695833333331,0.020993166666666674,1.9319166666666667,37.503467568951244,-0.6309505173364652,74.18714464411072,1.0
20161012,-1.1403249999999998,21.287825,51.77124375,71.08666666666666,0.2677784230769231,90.03282291666666,11.103018750000002,316.47054166666663,351.25125,44.1496770833333,161.66222979166662,2.3302863569774077,79.6222916666667,101.26529166666668,7.990381666666668,2.35,0.0,12.413666666666666,13.078270833333335,12.933791666666664,13.295102083333333,13.542847916666668,-6.159143750000003,0.02207656250000001,94.80741666666664,1.701138970833333,1.3815636562499998,1.5189346041666665,0.7446439583333332,215.62916666666663,2.3555833333333336,-0.3195687499999999,-3.8052541666666655,40.54266458333335,73.40347916666664,94.33652083333332,11.103018750000002,316.47054166666663,351.25125,44.1496770833333,161.66222979166662,2.332395833333333,79.6222916666667,101.26529166666668,7.9904166666666665,2.35,0.0,-6.159143750000003,0.02207656250000001,2.3555833333333336,33.949818744494955,-0.2258433840808112,71.42914530778224,1.0
20161013,-2.47355,36.89814545454546,77.33857142857143,68.19257142857144,0.1735445772727273,116.22236058139532,14.353768333333333,303.85220833333335,350.95416666666665,41.521277916666676,184.78134729166663,2.7708257213355254,77.62287500000002,101.63262499999992,8.023326250000002,2.5500000000000003,0.0,12.088958333333332,12.430187500000002,12.5255625,12.917499999999995,13.212010416666667,-6.042933333333334,0.0189238125,94.888625,1.8956224125,1.398315275,1.7517277083333325,1.1660435416666666,199.00687500000004,1.7033958333333337,-0.4973162500000001,-5.7489583333333325,42.578,69.0075625,107.47585416666664,14.353768333333333,303.85220833333335,350.95416666666665,41.521277916666676,184.78134729166663,2.7734791666666667,77.62287500000002,101.63262499999992,8.023312500000001,2.5500000000000003,0.0,-6.042933333333334,0.0189238125,1.7033958333333337,35.02527865968796,-0.39624080006370105,68.58902957448613,1.0
