TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,G_1,G_2,SWC_1,SWC_2,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20160514,-1.9539888000000003,44.398302439024384,69.06922357142854,38.36818181818182,0.1474908510638298,264.7345877083333,29.871119166666684,336.60875,401.4197916666666,169.84987499999997,-9999,44.01301534979168,12.980947708333332,52.04691666666668,100.08858333333336,17.561187499999996,0.0,-2.7808510638297856,4.530564583333334,7.712229166666664,79.03570833333333,36.24899625000001,9.712312499999998,11.266479166666665,2.9378760208333325,2.0785219200000005,3.0289487125,2.476466666666667,168.92473750000005,1.0517935416666666,-0.859352916666667,36.478425,61.585518541666644,30.67818333333334,264.7345833333333,29.871119166666684,336.60875,401.4197916666666,169.84987499999997,44.01301534979168,12.980979166666666,52.04691666666668,100.08858333333336,17.561187499999996,0.0,-2.7679499999999986,1.05175,61.232135572457906,-0.7884573009137017,33.636703744132774,1.0
20160515,0.1844057142857143,3.792535217391305,22.083116666666665,41.14430384615385,0.13344642857142858,76.37533531914895,8.061036874999997,358.0606382978724,374.16562500000015,51.72028021276597,-9999,10.906869602083333,3.523180416666668,76.6842916666667,99.46633333333334,12.247814583333335,1.016,-2.65625,3.8885354166666666,6.252270833333334,55.93539583333334,22.16847708333335,9.754508333333336,10.47825,1.5747849854166671,1.9838482116666665,1.5820140270833336,1.8160562500000008,177.98046147916668,1.0067862500000002,0.40906249999999983,3.3903299999999987,18.367382291666665,26.39433333333332,74.94487500000002,8.061036874999997,357.9145833333334,374.16562500000015,50.32967020833334,10.906869602083333,3.5231250000000003,76.6842916666667,99.46633333333334,12.247791666666664,1.016,-2.65625,1.0068125,17.4254685312683,0.2481431909890561,30.769205907882252,1.0
20160516,-1.8720000000000003,33.427676086956524,56.670019761904754,33.8483870967742,0.2463220833333333,177.00622937499998,18.727685416666674,325.63854166666675,364.18895833333335,119.5300625,-9999,25.051233925208336,4.707051875,62.74772916666666,99.5920625,8.930874999999997,0.254,-1.3575000000000004,3.4043583333333336,5.017224999999999,45.04695833333333,20.193070416666668,9.716668750000004,10.557333333333334,3.0266310625,1.9331928560416665,2.471556291666667,1.3512541666666669,74.8978458333333,1.7341460416666667,-1.0934425000000003,31.798838541666665,50.39537354166666,29.49945833333333,177.00622916666669,18.727685416666674,325.63854166666675,364.18895833333335,119.5300625,25.051233925208336,4.707020833333334,62.74772916666666,99.5920625,8.930874999999993,0.254,-1.4693937500000005,1.7341666666666666,49.662184860868685,-0.971869891104538,31.727213912293077,1.0
20160517,-0.22927378378378374,2.638871052631578,31.860359459459463,26.472222222222214,0.31489153846153844,103.3549333333333,11.103447291666665,310.8552083333332,342.19833333333327,60.460554166666654,-9999,14.192279541666664,3.55073125,61.07075000000001,99.43866666666666,5.593662499999998,1.27,-1.2190476190476187,2.0064083333333342,2.81986875,49.13774999999998,11.200276666666667,9.6893,10.613645833333337,2.331700685416666,1.867393775,1.6887684083333336,0.765985833333333,43.63061250000001,1.995418333333333,-0.4643089583333334,8.963227083333337,32.75094583333334,26.72720833333333,103.35493749999996,11.103447291666665,310.8552083333332,342.19833333333327,60.460554166666654,14.192279541666664,3.550625000000001,61.07075000000001,99.43866666666666,5.5936875000000015,1.27,-1.2993125,1.9954166666666664,30.191370704043376,-0.4087657352423997,26.657640382247266,1.0
20160518,-1.0055935897435897,27.00179999999999,36.13919130434783,27.336111111111112,0.19463395833333336,166.62551395833339,18.299211458333332,313.6906249999999,360.77583333333337,101.07695749999998,-9999,25.354662281250004,5.2960875,56.34477083333332,100.09360416666664,8.972895833333332,0.0,-0.9851063829787232,2.721860416666667,4.5813645833333325,49.98529166666668,20.757087499999994,9.646720833333337,10.815062500000002,2.8783741875000017,2.071001926250001,1.9445547083333328,0.6668247916666664,91.26084166666664,1.255150208333333,-0.8073733333333329,26.127679166666667,35.28706666666667,26.77183333333333,166.62550000000005,18.299211458333332,313.6906249999999,360.77583333333337,101.07695749999998,25.354662281250004,5.2960625000000014,56.34477083333332,100.09360416666664,8.972937499999997,0.0,-0.9948604166666666,1.2552291666666664,35.387355247699844,-0.8280070396329565,28.03514083005125,1.0
20160519,-2.5948908000000004,49.77686976190478,60.554834523809525,41.62608695652174,0.14625458333333338,233.1200008333334,25.51050916666666,314.76479166666667,375.9408333333333,146.27647291666668,-9999,34.93424440916666,7.85221375,58.19533333333333,100.40229166666668,11.788074375,0.0,-1.2500000000000002,4.2253791666666665,6.134137499999999,47.16766666666666,28.090098541666666,9.590166666666667,10.949458333333332,3.2193448125,2.2095637254166665,2.108241985416667,0.5439666666666666,100.92146666666667,1.0686797916666666,-1.0097843749999995,43.03897312500001,53.48948854166667,30.79,233.11997916666667,25.51050916666666,314.76479166666667,375.9408333333333,146.27647291666668,34.93424440916666,7.852208333333333,58.19533333333333,100.40229166666668,11.7880625,0.0,-1.2500000000000002,1.0686666666666669,53.237080711172894,-0.9406758780502048,35.13052889841492,1.0
20160520,-2.4046224,19.02558282051282,45.8012697368421,30.552173913043475,0.18348446808510646,131.8009304166667,14.258997500000005,346.0718750000001,376.7560416666667,86.83257770833335,-9999,20.4023359375,6.9550229166666675,58.54793750000001,99.50089583333336,13.01853541666666,0.0,-1.2818181818181815,4.3323833333333335,6.236243750000001,29.24595833333333,22.22967077083333,9.537137499999996,10.947791666666667,3.1750410416666672,2.304281210833333,1.6887471270833332,0.6265056250000001,156.1276375,1.3392318749999996,-0.87075375,14.369355625000004,37.77708645833332,24.93966875,131.80087500000002,14.258997500000005,346.0718750000001,376.7560416666667,86.83257770833335,20.4023359375,6.955041666666666,58.54793750000001,99.50089583333336,13.018562499999994,0.0,-1.3192374999999996,1.339208333333333,37.418700041348096,-0.799147047746725,29.19808521269981,1.0
20160521,-1.591601212121212,26.65120651162791,49.8985511111111,24.05275862068966,0.24303851063829784,185.17324375,20.698485416666667,335.1035416666667,381.29854166666667,118.15529083333338,-9999,28.604681791666664,7.181868749999999,56.91922916666667,99.09945833333332,13.732187500000002,0.0,-1.6428571428571426,4.055287499999999,6.651133333333334,26.0194375,24.67378541666666,9.4984,10.681999999999997,3.2985387500000014,2.367721163958333,2.4094660395833336,1.0975645833333336,215.87168749999992,1.7846070833333334,-0.93081375,24.284518333333335,47.04667291666666,23.3001875,185.17327083333336,20.698485416666667,335.1035416666667,381.29854166666667,118.15529083333338,28.604681791666664,7.1818333333333335,56.91922916666667,99.09945833333332,13.732187500000002,0.0,-1.749529166666666,1.784625,47.01702316641501,-0.9154331876599936,26.379145090580174,1.0
20160522,-2.2432153125,75.85865882352941,84.46271764705884,36.08983064516129,0.2555634285714286,260.3442372916666,28.24662395833333,331.4927083333333,384.6195833333333,178.72394604166672,-9999,37.99618636041665,5.891722083333335,62.38004166666665,99.65039583333336,11.878754166666667,1.016,-1.5837209302325588,4.826041666666668,6.99244375,71.87733333333333,30.522558333333336,9.481983333333334,10.954208333333332,3.3936572916666674,2.3154913645833326,2.8866424583333328,1.3755166666666667,229.8705,1.8404200000000002,-1.0781685416666666,50.86394791666665,61.50207916666667,29.31330625,260.34425,28.24662395833333,331.4927083333333,384.6195833333333,178.72394604166672,37.99618636041665,5.891749999999999,62.38004166666665,99.65039583333336,11.878770833333334,1.016,-1.626039583333334,1.8404375000000004,60.241139130216744,-1.1429108294967452,31.866033566505013,1.0
20160523,-2.4001939393939398,64.37902285714286,72.91614857142855,27.15225806451613,0.3783031428571429,238.6510826086956,26.22360083333333,322.44000000000005,367.82083333333327,164.76734434782603,-9999,33.43248958125,3.9680410416666665,69.45916666666665,100.0282083333333,9.079256249999998,1.778,-1.6,4.567260416666667,5.956160416666667,132.67039583333334,18.59819375,9.529775,11.246520833333333,3.687404729166667,2.176183029583334,3.0776529999999998,1.4743291666666665,248.95916666666665,2.8979702083333336,-1.5112226250000005,48.76659166666667,58.99732499999997,25.0119375,230.25883333333329,26.22360083333333,323.00062500000007,367.82083333333327,158.11830916666662,33.43248958125,3.968083333333333,69.45916666666665,100.0282083333333,9.079291666666666,1.778,-1.5967416666666667,2.8980624999999995,56.417001640831344,-1.533760874645524,24.476915421971565,1.0
